Date,Volume,Open,High,Low,Close,Median,ao,ac,jaw,teeth,lips,fh,fl,fh3,fl3,fh5,fl5,fh8,fl8,fh13,fl13,fh21,fl21,fh34,fl34,fh55,fl55,fh89,fl89,fdbb,fdbs,fdb,aof,aofvalue,aoaz,aobz,zlc,zlcb,zlcs,aocolor,accolor,zcol,sz,bz,acs,acb,ss,sb,price_peak_above,price_peak_bellow,ao_peak_above,ao_peak_bellow,tmax,tmin,p,l,target,vector_ao_fdbs,vector_ao_fdbb
2006-10-10 21:00:00,0,1350.62,1354.23,1348.6,1353.42,1351.415,0.0469392607,0.0229425577,1312.8427780914,1325.1385225872,1335.9751759638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0469392607,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-10-11 21:00:00,0,1353.28,1353.97,1343.57,1349.95,1348.77,0.0469664527,0.0149920366,1314.759487469,1327.1024572638,1338.5231407711,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0469664527,1,0,0.0,0.0,0.0,green,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-10-12 21:00:00,0,1349.94,1363.76,1349.94,1362.83,1356.85,0.0459746698,0.0050036363,1316.271065356,1330.0609001059,1340.7425126169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0459746698,1,0,0.0,0.0,0.0,red,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-10-13 21:00:00,0,1362.82,1366.63,1360.5,1365.62,1363.565,0.0475214786,0.0060961612,1317.5352141747,1332.3926625926,1342.8770100935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0475214786,1,0,0.0,0.0,0.0,green,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-10-16 21:00:00,0,1365.61,1370.2,1364.48,1369.05,1367.34,0.0499856552,0.0113383682,1319.3286592382,1334.5460797685,1344.0556080748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0499856552,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-10-17 21:00:00,0,1369.05,1369.05,1356.87,1364.05,1362.96,0.0507204947,0.0112415943,1321.7472239122,1336.6546947975,1346.6144864598,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0507204947,1,0,0.0,0.0,0.0,green,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-10-18 21:00:00,0,1363.93,1372.87,1360.95,1365.96,1366.91,0.0535701332,0.0181531611,1323.8216682267,1338.1691079478,1350.0045891679,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,-1.0,0.0,0.0535701332,1,0,0.0,0.0,0.0,green,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1364.3,1525.1,0.0,11.9,-119.0,"[0.0012776969, 0.0070323407, 0.0101822146, 0.0180330769, 0.024584105, 0.0248296287, 0.0253251692, 0.0265427722, 0.0287288039, 0.0272382044, 0.0271506845, 0.0250669621, 0.0207226055, 0.0145518443, 0.0122865766, 0.0113582573, 0.0143451195, 0.0220881031, 0.0308225419, 0.0380268335, 0.0435985748, 0.0441269235, 0.0421807057, 0.0402143161, 0.0388646376, 0.0377712005, 0.0380716699, 0.0380275355, 0.0385596284, 0.0387353703, 0.03798415, 0.0336044578, 0.0288680869, 0.0231626321, 0.0196512122, 0.020402058, 0.0242406713, 0.0294047196, 0.035212203, 0.0363092438, 0.0366503374, 0.0365525679, 0.0331931611, 0.0307851939, 0.0325990554, 0.0339366122, 0.0354921263, 0.0395812243, 0.0411351003, 0.0390963547, 0.0380368492, 0.0398859527, 0.0409958173, 0.0434628955, 0.0469392607, 0.0469664527, 0.0459746698, 0.0475214786, 0.0499856552, 0.0507204947, 0.0535701332]",[]
2006-10-19 21:00:00,0,1365.95,1368.09,1362.06,1366.96,1365.075,0.053342441,0.0104624949,1325.8061552861,1340.5042194543,1353.4716713343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.053342441,1,0,0.0,0.0,0.0,red,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-10-20 21:00:00,0,1366.94,1368.66,1362.1,1368.6,1365.38,0.0512305906,-0.0024378382,1327.776066418,1343.3868170225,1355.3693370674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0512305906,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-10-23 21:00:00,0,1368.58,1377.4,1363.94,1377.02,1370.67,0.0495325642,-0.0097042989,1329.3909843858,1346.3809648947,1357.6774696539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0495325642,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-10-24 21:00:00,0,1377.02,1377.78,1372.42,1377.38,1375.1,0.0501696342,-0.0063263112,1331.5032163561,1348.4533442829,1359.1569757232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0501696342,1,0,0.0,0.0,0.0,green,green,gray,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-10-25 21:00:00,0,1377.36,1383.61,1376.0,1382.22,1379.805,0.0503835665,-0.0024781642,1333.9695074057,1350.7604262475,1360.4015805785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0503835665,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-10-26 21:00:00,0,1382.21,1389.45,1379.47,1389.08,1384.46,0.0524633575,0.0077185516,1336.5364683745,1352.5497479666,1362.4552644628,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0524633575,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-10-27 21:00:00,0,1388.89,1388.89,1375.85,1377.34,1382.37,0.0538583872,0.0116490855,1338.5690477303,1354.1535294708,1364.9842115703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0538583872,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-10-30 22:00:00,0,1377.3,1381.22,1373.46,1377.93,1377.34,0.0526846377,0.0034931685,1340.7491209818,1356.2180882869,1367.9483692562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0526846377,1,0,0.0,0.0,0.0,red,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-10-31 22:00:00,0,1377.93,1381.21,1372.19,1377.94,1376.7,0.0503304929,-0.0072944307,1342.6203424447,1358.578327251,1371.250695405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0503304929,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-11-01 22:00:00,0,1377.76,1381.95,1366.26,1367.81,1374.105,0.0457794583,-0.0237051968,1344.3710853336,1361.2316613447,1373.474556324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0457794583,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-11-02 22:00:00,0,1367.44,1368.39,1362.21,1367.34,1365.3,0.037583337,-0.0473032948,1346.3940787695,1364.1352036766,1374.2476450592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.037583337,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1539.18,1364.3,170.8,0.0,1708.0,[],[]
2006-11-03 22:00:00,0,1367.31,1371.68,1360.98,1364.3,1366.33,0.0303811047,-0.0586354428,1348.6022265564,1366.414553217,1374.7381160473,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0303811047,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-11-06 22:00:00,0,1364.27,1381.4,1364.27,1379.78,1372.835,0.0263390895,-0.053088231,1351.0024398983,1367.7802340649,1374.6114928379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0263390895,1,0,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-11-07 22:00:00,0,1379.75,1388.19,1379.19,1382.84,1383.69,0.0257422225,-0.0335556509,1353.5760983676,1368.8952048068,1372.7491942703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,-1.0,0.0,0.0257422225,1,0,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1374.12,1539.18,0.0,9.0,-90.0,"[0.0012776969, 0.0070323407, 0.0101822146, 0.0180330769, 0.024584105, 0.0248296287, 0.0253251692, 0.0265427722, 0.0287288039, 0.0272382044, 0.0271506845, 0.0250669621, 0.0207226055, 0.0145518443, 0.0122865766, 0.0113582573, 0.0143451195, 0.0220881031, 0.0308225419, 0.0380268335, 0.0435985748, 0.0441269235, 0.0421807057, 0.0402143161, 0.0388646376, 0.0377712005, 0.0380716699, 0.0380275355, 0.0385596284, 0.0387353703, 0.03798415, 0.0336044578, 0.0288680869, 0.0231626321, 0.0196512122, 0.020402058, 0.0242406713, 0.0294047196, 0.035212203, 0.0363092438, 0.0366503374, 0.0365525679, 0.0331931611, 0.0307851939, 0.0325990554, 0.0339366122, 0.0354921263, 0.0395812243, 0.0411351003, 0.0390963547, 0.0380368492, 0.0398859527, 0.0409958173, 0.0434628955, 0.0469392607, 0.0469664527, 0.0459746698, 0.0475214786, 0.0499856552, 0.0507204947, 0.0535701332, 0.053342441, 0.0512305906, 0.0495325642, 0.0501696342, 0.0503835665, 0.0524633575, 0.0538583872, 0.0526846377, 0.0503304929, 0.0457794583, 0.037583337, 0.0303811047, 0.0263390895, 0.0257422225]",[]
2006-11-08 22:00:00,0,1382.5,1388.61,1376.29,1385.72,1382.45,0.0255604433,-0.0160969597,1355.7910138778,1369.5464292059,1371.4653554162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0255604433,1,0,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-11-09 22:00:00,0,1385.43,1388.92,1377.31,1378.33,1383.115,0.0280181143,0.0036613273,1357.4486281949,1369.0156255552,1371.739284333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,-1.0,0.0,0.0280181143,1,0,0.0,0.0,0.0,green,green,gray,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1374.12,1539.18,0.0,11.6,-115.99999999999999,"[0.0012776969, 0.0070323407, 0.0101822146, 0.0180330769, 0.024584105, 0.0248296287, 0.0253251692, 0.0265427722, 0.0287288039, 0.0272382044, 0.0271506845, 0.0250669621, 0.0207226055, 0.0145518443, 0.0122865766, 0.0113582573, 0.0143451195, 0.0220881031, 0.0308225419, 0.0380268335, 0.0435985748, 0.0441269235, 0.0421807057, 0.0402143161, 0.0388646376, 0.0377712005, 0.0380716699, 0.0380275355, 0.0385596284, 0.0387353703, 0.03798415, 0.0336044578, 0.0288680869, 0.0231626321, 0.0196512122, 0.020402058, 0.0242406713, 0.0294047196, 0.035212203, 0.0363092438, 0.0366503374, 0.0365525679, 0.0331931611, 0.0307851939, 0.0325990554, 0.0339366122, 0.0354921263, 0.0395812243, 0.0411351003, 0.0390963547, 0.0380368492, 0.0398859527, 0.0409958173, 0.0434628955, 0.0469392607, 0.0469664527, 0.0459746698, 0.0475214786, 0.0499856552, 0.0507204947, 0.0535701332, 0.053342441, 0.0512305906, 0.0495325642, 0.0501696342, 0.0503835665, 0.0524633575, 0.0538583872, 0.0526846377, 0.0503304929, 0.0457794583, 0.037583337, 0.0303811047, 0.0263390895, 0.0257422225, 0.0255604433, 0.0280181143]",[]
2006-11-10 22:00:00,0,1378.33,1381.04,1375.6,1380.9,1378.32,0.0291262472,0.0098053043,1358.9295029491,1368.6799223608,1374.1294274664,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0291262472,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-11-13 22:00:00,0,1380.58,1387.61,1378.8,1384.42,1383.205,0.0299809001,0.0103762151,1360.0968488761,1369.1993070657,1375.7935419731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0299809001,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-11-14 22:00:00,0,1384.36,1394.49,1379.07,1393.22,1386.78,0.0286256053,0.0016425322,1360.4970912703,1371.0106436825,1377.2578335785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0286256053,1,0,0.0,0.0,0.0,red,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-11-15 22:00:00,0,1392.91,1401.35,1392.13,1396.57,1396.74,0.030378203,0.0052094977,1360.9457765572,1372.4405632222,1377.4702668628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,-1.0,0.0,0.030378203,1,0,0.0,0.0,0.0,green,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1374.12,1539.18,0.0,9.2,-91.99999999999999,"[0.0012776969, 0.0070323407, 0.0101822146, 0.0180330769, 0.024584105, 0.0248296287, 0.0253251692, 0.0265427722, 0.0287288039, 0.0272382044, 0.0271506845, 0.0250669621, 0.0207226055, 0.0145518443, 0.0122865766, 0.0113582573, 0.0143451195, 0.0220881031, 0.0308225419, 0.0380268335, 0.0435985748, 0.0441269235, 0.0421807057, 0.0402143161, 0.0388646376, 0.0377712005, 0.0380716699, 0.0380275355, 0.0385596284, 0.0387353703, 0.03798415, 0.0336044578, 0.0288680869, 0.0231626321, 0.0196512122, 0.020402058, 0.0242406713, 0.0294047196, 0.035212203, 0.0363092438, 0.0366503374, 0.0365525679, 0.0331931611, 0.0307851939, 0.0325990554, 0.0339366122, 0.0354921263, 0.0395812243, 0.0411351003, 0.0390963547, 0.0380368492, 0.0398859527, 0.0409958173, 0.0434628955, 0.0469392607, 0.0469664527, 0.0459746698, 0.0475214786, 0.0499856552, 0.0507204947, 0.0535701332, 0.053342441, 0.0512305906, 0.0495325642, 0.0501696342, 0.0503835665, 0.0524633575, 0.0538583872, 0.0526846377, 0.0503304929, 0.0457794583, 0.037583337, 0.0303811047, 0.0263390895, 0.0257422225, 0.0255604433, 0.0280181143, 0.0291262472, 0.0299809001, 0.0286256053, 0.030378203]",[]
2006-11-16 22:00:00,0,1396.53,1403.76,1396.53,1399.76,1400.145,0.0328783235,0.0121173407,1361.8603322066,1373.7748678194,1378.6172134902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,-1.0,0.0,0.0328783235,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1374.12,1539.18,0.0,7.2,-72.0,"[0.0012776969, 0.0070323407, 0.0101822146, 0.0180330769, 0.024584105, 0.0248296287, 0.0253251692, 0.0265427722, 0.0287288039, 0.0272382044, 0.0271506845, 0.0250669621, 0.0207226055, 0.0145518443, 0.0122865766, 0.0113582573, 0.0143451195, 0.0220881031, 0.0308225419, 0.0380268335, 0.0435985748, 0.0441269235, 0.0421807057, 0.0402143161, 0.0388646376, 0.0377712005, 0.0380716699, 0.0380275355, 0.0385596284, 0.0387353703, 0.03798415, 0.0336044578, 0.0288680869, 0.0231626321, 0.0196512122, 0.020402058, 0.0242406713, 0.0294047196, 0.035212203, 0.0363092438, 0.0366503374, 0.0365525679, 0.0331931611, 0.0307851939, 0.0325990554, 0.0339366122, 0.0354921263, 0.0395812243, 0.0411351003, 0.0390963547, 0.0380368492, 0.0398859527, 0.0409958173, 0.0434628955, 0.0469392607, 0.0469664527, 0.0459746698, 0.0475214786, 0.0499856552, 0.0507204947, 0.0535701332, 0.053342441, 0.0512305906, 0.0495325642, 0.0501696342, 0.0503835665, 0.0524633575, 0.0538583872, 0.0526846377, 0.0503304929, 0.0457794583, 0.037583337, 0.0303811047, 0.0263390895, 0.0257422225, 0.0255604433, 0.0280181143, 0.0291262472, 0.0299809001, 0.0286256053, 0.030378203, 0.0328783235]",[]
2006-11-17 22:00:00,0,1399.76,1401.21,1394.55,1401.2,1397.88,0.0361328468,0.0204949448,1363.5395374215,1374.343009342,1380.2497707922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0361328468,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-11-20 22:00:00,0,1401.17,1404.37,1397.85,1400.5,1401.11,0.0386296911,0.0239626398,1364.9941883891,1375.4507581742,1383.5478166338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,-1.0,0.0,0.0386296911,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1374.12,1539.18,0.0,6.5,-65.0,"[0.0012776969, 0.0070323407, 0.0101822146, 0.0180330769, 0.024584105, 0.0248296287, 0.0253251692, 0.0265427722, 0.0287288039, 0.0272382044, 0.0271506845, 0.0250669621, 0.0207226055, 0.0145518443, 0.0122865766, 0.0113582573, 0.0143451195, 0.0220881031, 0.0308225419, 0.0380268335, 0.0435985748, 0.0441269235, 0.0421807057, 0.0402143161, 0.0388646376, 0.0377712005, 0.0380716699, 0.0380275355, 0.0385596284, 0.0387353703, 0.03798415, 0.0336044578, 0.0288680869, 0.0231626321, 0.0196512122, 0.020402058, 0.0242406713, 0.0294047196, 0.035212203, 0.0363092438, 0.0366503374, 0.0365525679, 0.0331931611, 0.0307851939, 0.0325990554, 0.0339366122, 0.0354921263, 0.0395812243, 0.0411351003, 0.0390963547, 0.0380368492, 0.0398859527, 0.0409958173, 0.0434628955, 0.0469392607, 0.0469664527, 0.0459746698, 0.0475214786, 0.0499856552, 0.0507204947, 0.0535701332, 0.053342441, 0.0512305906, 0.0495325642, 0.0501696342, 0.0503835665, 0.0524633575, 0.0538583872, 0.0526846377, 0.0503304929, 0.0457794583, 0.037583337, 0.0303811047, 0.0263390895, 0.0257422225, 0.0255604433, 0.0280181143, 0.0291262472, 0.0299809001, 0.0286256053, 0.030378203, 0.0328783235, 0.0361328468, 0.0386296911]",[]
2006-11-21 22:00:00,0,1400.43,1403.49,1399.99,1402.81,1401.74,0.0405409946,0.0218299333,1366.3880969745,1376.8669134024,1386.867253307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0405409946,1,0,0.0,0.0,0.0,green,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-11-22 22:00:00,0,1402.69,1407.89,1402.26,1406.09,1405.075,0.040652056,0.0130431878,1367.3059356688,1379.3510492271,1389.0698026456,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.040652056,1,0,0.0,0.0,0.0,green,red,gray,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-11-24 22:00:00,0,1405.94,1405.94,1399.25,1400.95,1402.595,0.0389100824,-0.0002850323,1368.5289406173,1381.9502930737,1391.4778421165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0389100824,1,0,0.0,0.0,0.0,red,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-11-27 22:00:00,0,1400.95,1400.95,1381.44,1381.9,1391.195,0.0348367567,-0.0175271141,1369.9328682622,1383.9415064395,1393.5302736932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0348367567,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-11-28 22:00:00,0,1381.61,1387.91,1377.83,1386.72,1382.87,0.0275596411,-0.0404154244,1371.9949553189,1386.0875681346,1395.8392189545,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0275596411,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1539.18,1374.12,0.0,10.1,-100.99999999999999,[],[]
2006-11-29 22:00:00,0,1386.11,1401.14,1386.11,1399.48,1393.625,0.022877701,-0.0456108735,1374.1603433713,1388.0441221178,1397.1903751636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.022877701,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-11-30 22:00:00,0,1399.47,1406.3,1393.83,1400.63,1400.065,0.0192606956,-0.0426215469,1375.9849323428,1390.172981853,1395.9913001309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0192606956,1,0,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-12-01 22:00:00,0,1400.63,1402.46,1385.93,1396.71,1394.195,0.0151538127,-0.0397085985,1377.9176298548,1391.7257341214,1393.3670401047,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0151538127,1,0,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-12-04 22:00:00,0,1396.67,1411.23,1396.67,1409.12,1403.95,0.0174997204,-0.0134288868,1379.750119866,1391.6593923562,1393.4186320838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0174997204,1,0,0.0,0.0,0.0,green,green,gray,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-12-05 22:00:00,0,1409.1,1415.27,1408.78,1414.76,1412.025,0.0244820764,0.0209180925,1381.6981875686,1390.5607183117,1394.747905667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0244820764,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,[],[]
2006-12-06 22:00:00,0,1414.4,1415.93,1411.05,1412.9,1413.49,0.0286241545,0.0344473076,1383.3056346787,1390.9437535227,1394.6373245336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,-1.0,0.0,0.0286241545,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1374.12,1552.5,0.0,4.9,-49.0,"[0.0012776969, 0.0070323407, 0.0101822146, 0.0180330769, 0.024584105, 0.0248296287, 0.0253251692, 0.0265427722, 0.0287288039, 0.0272382044, 0.0271506845, 0.0250669621, 0.0207226055, 0.0145518443, 0.0122865766, 0.0113582573, 0.0143451195, 0.0220881031, 0.0308225419, 0.0380268335, 0.0435985748, 0.0441269235, 0.0421807057, 0.0402143161, 0.0388646376, 0.0377712005, 0.0380716699, 0.0380275355, 0.0385596284, 0.0387353703, 0.03798415, 0.0336044578, 0.0288680869, 0.0231626321, 0.0196512122, 0.020402058, 0.0242406713, 0.0294047196, 0.035212203, 0.0363092438, 0.0366503374, 0.0365525679, 0.0331931611, 0.0307851939, 0.0325990554, 0.0339366122, 0.0354921263, 0.0395812243, 0.0411351003, 0.0390963547, 0.0380368492, 0.0398859527, 0.0409958173, 0.0434628955, 0.0469392607, 0.0469664527, 0.0459746698, 0.0475214786, 0.0499856552, 0.0507204947, 0.0535701332, 0.053342441, 0.0512305906, 0.0495325642, 0.0501696342, 0.0503835665, 0.0524633575, 0.0538583872, 0.0526846377, 0.0503304929, 0.0457794583, 0.037583337, 0.0303811047, 0.0263390895, 0.0257422225, 0.0255604433, 0.0280181143, 0.0291262472, 0.0299809001, 0.0286256053, 0.030378203, 0.0328783235, 0.0361328468, 0.0386296911, 0.0405409946, 0.040652056, 0.0389100824, 0.0348367567, 0.0275596411, 0.022877701, 0.0192606956, 0.0151538127, 0.0174997204, 0.0244820764, 0.0286241545]",[]
