Date,Volume,Open,High,Low,Close,Median,ao,ac,jaw,teeth,lips,fh,fl,fh3,fl3,fh5,fl5,fh8,fl8,fh13,fl13,fh21,fl21,fh34,fl34,fh55,fl55,fh89,fl89,fdbb,fdbs,fdb,aof,aofvalue,aoaz,aobz,zlc,zlcb,zlcs,aocolor,accolor,zcol,sz,bz,acs,acb,ss,sb,price_peak_above,price_peak_bellow,ao_peak_above,ao_peak_bellow
2012-02-07 22:00:00,93867,1.589585,1.592875,1.579735,1.58185,1.586305,0.1608028773,0.0504521755,1.55330514,1.5608290042,1.5716179957,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,-1.0,13.0,0.1608028773,1,0,0.0,0.0,0.0,green,red,gray,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2012-02-08 22:00:00,108949,1.58185,1.588535,1.57932,1.581805,1.5839275,0.1586457992,0.023529132,1.5545555138,1.5635688162,1.5730103966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1586457992,1,0,0.0,0.0,0.0,red,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-02-09 22:00:00,87216,1.581805,1.58495,1.573065,1.575475,1.5790075,0.1534101407,-0.0041277569,1.5561116281,1.5656908392,1.5753468173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1534101407,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-02-12 22:00:00,86446,1.575475,1.582735,1.575475,1.57666,1.579105,0.1514126534,-0.014693294,1.5579116952,1.5673019843,1.5775384538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1514126534,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-02-13 22:00:00,109768,1.57666,1.57707,1.56449,1.569555,1.57078,0.1308545698,-0.0656774951,1.5598221417,1.5694757987,1.578816263,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1308545698,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-02-14 22:00:00,112491,1.569555,1.57363,1.567085,1.569315,1.5703575,0.1049505235,-0.1136514024,1.5614162078,1.5715794489,1.5788545104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1049505235,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-02-15 22:00:00,110314,1.569315,1.5817,1.56556,1.579845,1.57363,0.086984869,-0.1254823176,1.5627364995,1.5731229553,1.5789046084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.086984869,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-02-16 22:00:00,86816,1.579845,1.586225,1.578985,1.583065,1.582605,0.0856037979,-0.0858224492,1.5644254226,1.5738585234,1.5772796867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0856037979,1,0,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-02-19 22:00:00,62059,1.583065,1.58804,1.583065,1.584875,1.5855525,0.0887900336,-0.0346667383,1.566108467,1.5745143329,1.5758952493,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,-1.0,0.0,0.0887900336,1,0,0.0,0.0,0.0,green,green,gray,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-02-20 22:00:00,93415,1.584875,1.58655,1.57727,1.57789,1.58191,0.0994205632,0.020417682,1.5674791618,1.5740475413,1.5754421995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0994205632,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-02-21 22:00:00,85707,1.57789,1.58144,1.56487,1.566795,1.573155,0.0995564093,0.0243727584,1.5683659571,1.5735862862,1.5768747596,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0995564093,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-02-22 22:00:00,87253,1.566795,1.574755,1.56505,1.57428,1.5699025,0.0900657198,-0.008536127,1.5691920373,1.5735917504,1.5786103077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0900657198,1,0,0.0,0.0,0.0,red,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-02-23 22:00:00,106497,1.57428,1.58997,1.572155,1.58772,1.5810625,0.0809407555,-0.0352112082,1.5693141883,1.5747184066,1.5792702461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0809407555,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-02-26 22:00:00,85055,1.58772,1.590195,1.581045,1.58234,1.58562,0.0737911418,-0.0487234621,1.569394443,1.5760726683,1.5780471969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,-1.0,0.0,0.0737911418,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-02-27 22:00:00,78217,1.58234,1.5908,1.579985,1.590025,1.5853925,0.0696946612,-0.0427039219,1.5697202551,1.5768023347,1.5764182575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0696946612,1,0,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-02-28 22:00:00,99577,1.590025,1.59922,1.589585,1.59077,1.5944025,0.085293887,0.017376647,1.5707113893,1.5763464179,1.577347106,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,-1.0,0.0,0.085293887,1,0,0.0,0.0,0.0,green,green,gray,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-02-29 22:00:00,84970,1.59077,1.597545,1.5897,1.5957,1.5936225,0.104182463,0.069686538,1.5718530132,1.5755409282,1.5790016848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.104182463,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-03-01 22:00:00,76464,1.5957,1.59667,1.58237,1.58328,1.58952,0.1040960928,0.0543261175,1.5726266276,1.5762311246,1.5802798479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1040960928,1,0,0.0,0.0,0.0,red,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-03-04 22:00:00,64087,1.58328,1.587715,1.578575,1.58646,1.583145,0.0919262257,0.0028899781,1.5726672716,1.5774047341,1.5831043783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0919262257,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-03-05 22:00:00,71390,1.58646,1.588265,1.56967,1.57163,1.5789675,0.0759926821,-0.0530925279,1.5724545969,1.5784032048,1.5852080026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0759926821,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-03-06 22:00:00,66622,1.57163,1.57591,1.56978,1.57417,1.572845,0.0430658813,-0.1328056161,1.5731167433,1.5804031167,1.5860704021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0430658813,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-03-07 22:00:00,72773,1.57417,1.583405,1.572465,1.5831,1.577935,0.0178690676,-0.1586399046,1.5740785323,1.5820555396,1.5854853217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0178690676,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-03-08 22:00:00,76367,1.5831,1.583325,1.56625,1.56743,1.5747875,-0.0046464873,-0.1611374554,1.5749488375,1.5829885972,1.5841817573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0046464873,0,1,-1.0,0.0,1.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-03-11 21:00:00,63362,1.56743,1.569575,1.56026,1.564095,1.5649175,-0.0294080447,-0.1627482557,1.576445273,1.5830081475,1.5819144059,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0294080447,0,1,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-03-12 21:00:00,71929,1.564095,1.57477,1.56211,1.570515,1.56844,-0.044447047,-0.1332840448,1.5777665982,1.5825030666,1.5811185247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.044447047,0,1,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-03-13 21:00:00,74410,1.570515,1.57442,1.564975,1.56756,1.5696975,-0.0485972607,-0.0871047688,1.578670706,1.5812958083,1.5798523198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0485972607,0,1,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2012-03-14 21:00:00,73205,1.56756,1.573695,1.563435,1.57104,1.568565,-0.0605459521,-0.074945496,1.5790148825,1.5808757072,1.5768653558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,-0.0605459521,0,1,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2012-03-15 21:00:00,71727,1.57104,1.586135,1.56945,1.58439,1.5777925,-0.0582374188,-0.032529272,1.5790112377,1.5801146813,1.5751802846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0582374188,0,1,0.0,0.0,0.0,green,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-03-18 21:00:00,59515,1.58439,1.591425,1.58213,1.58934,1.5867775,-0.0323820917,0.0535948596,1.5785369117,1.5782150337,1.5740837277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0323820917,0,1,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-03-19 21:00:00,59709,1.58934,1.59015,1.583085,1.586195,1.5866175,-0.0103398226,0.1031552947,1.5784906108,1.5769931544,1.5729799822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0103398226,0,1,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-03-20 21:00:00,83484,1.586195,1.592325,1.58175,1.5873,1.5870375,0.0111575483,0.1342393005,1.5782057561,1.5760811976,1.5739424857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0111575483,1,0,1.0,1.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-03-21 21:00:00,82011,1.5873,1.58923,1.57708,1.582075,1.583155,0.029434722,0.1351543894,1.5771835826,1.5751416729,1.5765094886,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.029434722,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-03-22 21:00:00,80911,1.582075,1.590895,1.58062,1.58688,1.5857575,0.038324226,0.1012166912,1.5765109993,1.5754730263,1.5785310909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.038324226,1,0,0.0,0.0,0.0,green,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-03-25 21:00:00,70545,1.58688,1.597365,1.58014,1.5971,1.5887525,0.0400970373,0.0597893595,1.575986884,1.5768860855,1.5802323727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0400970373,1,0,0.0,0.0,0.0,green,red,gray,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2012-03-26 21:00:00,67834,1.5971,1.600115,1.59425,1.595085,1.5971825,0.0516315682,0.0569899416,1.5754159698,1.5781025123,1.5808168982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,-1.0,0.0,0.0516315682,1,0,0.0,0.0,0.0,green,red,gray,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2012-03-27 21:00:00,78434,1.595085,1.596445,1.58422,1.588765,1.5903325,0.0546589699,0.0385185023,1.5755987798,1.5792193858,1.5818050185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0546589699,1,0,0.0,0.0,0.0,green,red,gray,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2012-03-28 21:00:00,82069,1.588765,1.595935,1.58604,1.59575,1.5909875,0.0624693672,0.0424371083,1.5764586814,1.5797113376,1.5831945148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0624693672,1,0,0.0,0.0,0.0,green,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-03-29 21:00:00,85470,1.59575,1.603745,1.59466,1.60113,1.5992025,0.075964775,0.0618671916,1.577240129,1.5804671079,1.5859921119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.075964775,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-04-01 21:00:00,72796,1.60113,1.60629,1.59794,1.60251,1.602115,0.0872278974,0.0678484747,1.5779937729,1.5815027819,1.5868601895,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0872278974,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-04-02 21:00:00,76333,1.60251,1.6047,1.589185,1.591295,1.5969425,0.081889219,0.0307608846,1.5783907904,1.5834627467,1.5876856516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.081889219,1,0,0.0,0.0,0.0,red,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-04-03 21:00:00,84928,1.591295,1.59178,1.5833,1.58893,1.58754,0.0756647025,-0.0031860544,1.5789574603,1.5843214658,1.5899890213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0756647025,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-04-04 21:00:00,75273,1.58893,1.590875,1.580525,1.58276,1.5857,0.0682764121,-0.0310246796,1.5797109249,1.5851547201,1.592414217,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0682764121,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-04-05 21:00:00,27940,1.58276,1.589235,1.582145,1.58723,1.58569,0.0508656834,-0.071370649,1.5810548922,1.5869106926,1.5933198736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0508656834,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-04-08 21:00:00,38827,1.58723,1.591435,1.58359,1.58927,1.5875125,0.0310186163,-0.0993900249,1.5817685544,1.588811231,1.5921638989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0310186163,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-04-09 21:00:00,82105,1.58927,1.593075,1.58091,1.586315,1.5869925,0.0155992258,-0.1064277201,1.582477704,1.5898276396,1.5908711191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0155992258,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-04-10 21:00:00,92106,1.586315,1.593825,1.585195,1.590665,1.58951,0.0144240052,-0.0703732551,1.5837642268,1.5895416847,1.5898348953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0144240052,1,0,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-04-11 21:00:00,87502,1.590665,1.59853,1.59027,1.596035,1.5944,0.0230936579,-0.0127201913,1.5851758247,1.5890614741,1.5893704162,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0230936579,1,0,0.0,0.0,0.0,green,green,gray,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
2012-04-12 21:00:00,81806,1.596035,1.596995,1.584155,1.58474,1.590575,0.0284410395,0.0192947359,1.5860809536,1.5886400398,1.588894833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0284410395,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-04-15 21:00:00,85051,1.58474,1.591105,1.581915,1.589995,1.58651,0.0269398259,0.0170628284,1.5861931879,1.5884990974,1.5890178664,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0269398259,1,0,0.0,0.0,0.0,red,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-04-16 21:00:00,68427,1.589995,1.59711,1.58626,1.592535,1.591685,0.0334911867,0.0267430937,1.5861552504,1.5883107727,1.5900942931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0334911867,1,0,0.0,0.0,0.0,green,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-04-17 21:00:00,79915,1.592535,1.60423,1.58952,1.602155,1.596875,0.0423513646,0.0374058444,1.5861194619,1.5884606761,1.5901904345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0423513646,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-04-18 21:00:00,81526,1.602155,1.607815,1.600955,1.605215,1.604385,0.0523852495,0.0510018819,1.5862266187,1.5892030916,1.5894543476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0523852495,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-04-19 21:00:00,67641,1.605215,1.61497,1.603865,1.612215,1.6094175,0.0716565786,0.0856083699,1.5862855326,1.5893745801,1.5899004781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0716565786,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-04-22 21:00:00,59558,1.612215,1.61354,1.607685,1.613255,1.6106125,0.0966787601,0.1216676401,1.5865335686,1.5890165076,1.5912953825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0966787601,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-04-23 21:00:00,70215,1.613255,1.6164,1.610975,1.61431,1.6136875,0.1172589802,0.1341276096,1.5871386787,1.5893500692,1.593913306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1172589802,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-04-24 21:00:00,83874,1.61431,1.618295,1.608175,1.61636,1.613235,0.131628401,0.1227769097,1.5874030111,1.5902906855,1.5970141448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.131628401,1,0,0.0,0.0,0.0,green,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-04-25 21:00:00,67174,1.61636,1.620715,1.61589,1.61839,1.6183025,0.1413011016,0.0963684574,1.5873343179,1.5920524748,1.5997338158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1413011016,1,0,0.0,0.0,0.0,green,red,gray,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2012-04-26 21:00:00,80552,1.61839,1.628045,1.61537,1.62653,1.6217075,0.1463682769,0.0642139935,1.5876689858,1.594223103,1.6025245527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1463682769,1,0,0.0,0.0,0.0,green,red,gray,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2012-04-29 21:00:00,65269,1.62653,1.63015,1.622175,1.623125,1.6261625,0.1554532253,0.0555204027,1.5883771407,1.5962717776,1.6046666421,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.0,1.0,-1.0,0.0,0.1554532253,1,0,0.0,0.0,0.0,green,red,gray,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2012-04-30 21:00:00,52559,1.623125,1.62476,1.618675,1.62214,1.6217175,0.1559421201,0.031921102,1.5896085145,1.5984487429,1.6073938137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,13.0,0.1559421201,1,0,0.0,0.0,0.0,green,red,gray,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2012-05-01 21:00:00,76236,1.62214,1.623915,1.61605,1.61991,1.6199825,0.1548949884,0.0133599034,1.5911322826,1.600297025,1.610256551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1548949884,1,0,0.0,0.0,0.0,red,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-05-02 21:00:00,74300,1.61991,1.62159,1.615965,1.617695,1.6187775,0.147751713,-0.0141000325,1.5926307609,1.6025477094,1.6134377408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.147751713,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-05-03 21:00:00,70694,1.617695,1.620255,1.614155,1.61513,1.617205,0.136202046,-0.0450863935,1.5942505101,1.6049426832,1.6150936926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.136202046,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-05-06 21:00:00,70927,1.61513,1.619695,1.61147,1.61896,1.6155825,0.1171099846,-0.0822821013,1.5957108554,1.6075951603,1.6160714541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1171099846,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-05-07 21:00:00,83142,1.61896,1.61987,1.61247,1.615645,1.61617,0.1044608719,-0.0899432447,1.5974486743,1.6093604528,1.6166126633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1044608719,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-05-08 21:00:00,95051,1.615645,1.616295,1.606675,1.612835,1.611485,0.0881682252,-0.0995399112,1.5993147378,1.6106882087,1.6167311306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0881682252,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-05-09 21:00:00,82486,1.612835,1.618225,1.60918,1.61443,1.6137025,0.0763516906,-0.0915186218,1.6013799502,1.6116993701,1.6165014045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0763516906,1,0,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-05-10 21:00:00,79058,1.61443,1.61553,1.606195,1.6069,1.6108625,0.0640084209,-0.0846956221,1.6029443772,1.6123875738,1.6164351236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0640084209,1,0,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2012-05-13 21:00:00,78360,1.6069,1.61232,1.60504,1.60919,1.60868,0.052952568,-0.0789140025,1.604255002,1.6127869396,1.6154450989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.052952568,1,0,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2012-05-14 21:00:00,84147,1.60919,1.611425,1.598945,1.59925,1.605185,0.0360095437,-0.0895052908,1.6053721172,1.6132098222,1.6150965791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0360095437,1,0,0.0,0.0,0.0,red,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-05-15 21:00:00,107574,1.59925,1.599925,1.58895,1.591205,1.5944375,0.0134240791,-0.1143708936,1.606282339,1.6129942194,1.6142497633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0134240791,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012-05-16 21:00:00,104792,1.591205,1.59328,1.57857,1.57965,1.585925,-0.0198013751,-0.1599394122,1.606997736,1.6130827545,1.6131358106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0198013751,0,1,-1.0,0.0,1.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
