Date,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose,Volume,Open,High,Low,Close,Median,ao,ac,jaw,teeth,lips,bjaw,bteeth,blips,tjaw,tteeth,tlips,fh,fl,fh3,fl3,fh5,fl5,fh8,fl8,fh13,fl13,fh21,fl21,fh34,fl34,fh55,fl55,fh89,fl89,mfi,fdbb,fdbs,fdb,aoaz,aobz,zlc,zlcb,zlcs,zcol,zone_sig,sz,bz,acs,acb,ss,sb,mfi_sq,mfi_green,mfi_fade,mfi_fake,mfi_sig,mfi_str,mfi_str_W1,mfi_str_M1,mfi_str_D1,zcol_W1,zcol_M1,zcol_D1
2025-04-14 01:00:00,5397.82,5428.56,5386.68,5425.95,5398.42,5429.16,5387.28,5426.55,22431,5398.12,5428.86,5386.98,5426.25,5407.92,0.38792851984,0.23046402993,5214.3650349831,5231.00572957746,5266.80020472257,5763.12014521958,5646.4620672095,5426.06938332357,5984.52016447002,5971.17936882951,5858.47778855143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.70589808747,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,0,0,1,0,3,--,-+,++,--,gray,red,green
2025-04-14 05:00:00,5425.95,5444.83,5413.09,5439.06,5426.55,5445.43,5413.78,5439.66,32991,5426.25,5445.13,5413.435,5439.36,5429.2825,0.43444429326,0.23300196279,5216.26868613825,5237.50220088028,5283.40916377806,5761.18435707104,5638.34748416933,5413.84646028464,5984.92191469689,5969.69615265428,5857.5873177976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.07165590616,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,-+,++,--,gray,red,green
2025-04-14 09:00:00,5439.06,5454.07,5416.31,5451.58,5439.66,5455.15,5416.91,5452.18,38464,5439.36,5454.61,5416.61,5451.88,5435.61,0.47574572399,0.21652537518,5218.28378720454,5243.69505077024,5308.23683102245,5759.44734182305,5628.65534809352,5399.84590262921,5985.2997080266,5968.23700607637,5856.83761420178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.79367720466,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,0,1,0,0,4,++,-+,++,--,gray,red,green
2025-04-14 13:00:00,5451.58,5468.95,5362.36,5378.99,5452.18,5469.55,5362.86,5379.49,289289,5451.88,5469.25,5362.61,5379.24,5415.93,0.47391899255,0.11996259833,5223.72964972727,5256.96379442396,5328.17346481796,5757.66585483628,5616.07034176455,5385.529037846,5985.65328970292,5966.60813480565,5856.1816585476,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,36.86279118805,0,1,-1,1,0,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,-+,++,--,gray,red,green
2025-04-14 17:00:00,5378.99,5450.38,5376.62,5403.79,5379.49,5450.88,5377.12,5404.19,158210,5379.24,5450.63,5376.87,5403.99,5413.75,0.44632588374,0.00636399227,5228.28717667132,5275.78675762097,5348.39527185437,5755.98230590553,5603.36597191428,5372.30899261524,5986.05015100345,5964.97015997816,5855.53942480769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.6215789141,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,-+,++,--,gray,red,green
2025-04-14 21:00:00,5403.79,5408.93,5384.18,5405.28,5404.19,5409.53,5384.9,5405.88,16898,5403.99,5409.23,5384.54,5405.58,5396.885,0.40992258624,-0.09150432276,5232.80700923507,5292.30341291834,5365.83821748349,5754.3767743785,5590.0801360613,5359.67299283244,5986.45690126604,5963.33055628726,5854.90137324652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.11196591312,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,-+,++,--,gray,red,green
2025-04-15 01:00:00,5405.28,5413.53,5396.41,5407.42,5405.88,5414.23,5397.01,5408.02,15307,5405.58,5413.88,5396.71,5407.72,5405.295,0.37143393437,-0.15359610986,5241.8099316016,5309.42579880355,5375.85657398679,5753.09248477874,5578.16599722382,5348.95996363148,5986.85594131573,5961.721047462,5854.24688454342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.17090220161,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,0,1,0,3,--,-+,++,--,gray,red,green
2025-04-15 05:00:00,5407.42,5434.53,5396.18,5422.68,5408.02,5435.13,5396.78,5423.28,36837,5407.72,5434.83,5396.48,5422.98,5415.655,0.34059377884,-0.16273425054,5254.55897532455,5325.19882395311,5383.43525918944,5751.69908607337,5568.44757000157,5345.85665587761,5987.22559399129,5960.1329528377,5853.66898951187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.10728343785,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,-+,++,--,gray,red,green
2025-04-15 09:00:00,5422.68,5429.93,5384.16,5405.03,5423.28,5430.53,5384.76,5405.63,44366,5422.98,5430.23,5384.46,5405.33,5407.345,0.31530200417,-0.14730730093,5266.35597722266,5336.54022095897,5386.12520735155,5750.25940533097,5559.00970509245,5349.5245483518,5987.59624228308,5958.74394874827,5853.13941319582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.16458549339,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,-+,++,--,gray,red,green
2025-04-15 13:00:00,5405.03,5455.98,5404.22,5413.22,5405.63,5456.48,5404.72,5413.72,209267,5405.33,5456.23,5404.47,5413.47,5430.35,0.30293092839,-0.10819098659,5278.88878666708,5346.1914433391,5389.95916588124,5748.5597490913,5550.91525590895,5352.24941457675,5987.99688885528,5957.18150690814,5852.58743810418,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.73395231929,0,1,-1,1,0,0,0,0,gray,0,0,0,0,1,0,0,1,0,0,0,1,+-,-+,++,--,gray,red,green
2025-04-15 17:00:00,5413.22,5422.23,5390.47,5396.51,5413.72,5422.73,5390.97,5396.91,100699,5413.47,5422.48,5390.72,5396.71,5406.6,0.28986018871,-0.08194602964,5290.94426461576,5352.52813792171,5395.09833270499,5747.22008898915,5543.17797852879,5353.4164170892,5988.39372734638,5955.68639314459,5852.1302336729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.53953862501,0,0,0,1,0,0,0,0,gray,0,0,0,0,1,0,0,0,0,0,1,2,-+,-+,++,--,gray,red,green
2025-04-15 21:00:00,5396.51,5396.51,5339.11,5349.13,5396.91,5396.91,5339.71,5349.73,21391,5396.71,5396.71,5339.41,5349.43,5368.06,0.26033386202,-0.09947101677,5300.55855195301,5359.1239956815,5397.54766616399,5745.91331832635,5535.76001528281,5353.66269893951,5988.77457952848,5954.18458459032,5851.64755843906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.86966481231,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,0,0,0,1,2,-+,-+,++,++,gray,red,gray
2025-04-16 01:00:00,5349.13,5362.5,5345.49,5347.74,5349.73,5363.1,5346.09,5348.34,12424,5349.43,5362.8,5345.79,5348.04,5354.295,0.22370884433,-0.13124786425,5309.26558641816,5366.19037122131,5404.10813293119,5743.09123047998,5529.08465136858,5350.44041367659,5989.15577427775,5952.62913572942,5851.12403372768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.91242755956,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,0,1,0,3,--,-+,++,++,gray,red,gray
2025-04-16 05:00:00,5347.74,5396.51,5311.74,5361.11,5348.34,5397.11,5312.34,5361.71,58387,5348.04,5396.81,5312.04,5361.41,5354.425,0.19136345164,-0.14937578965,5316.00554130907,5371.33469981865,5404.60650634496,5740.47160991279,5522.77047588915,5347.01775445081,5989.53757593749,5950.9823154044,5850.60588071568,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.18642848579,1,0,1,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,1,0,0,4,++,-+,++,++,gray,red,gray
2025-04-16 09:00:00,5361.11,5376.01,5344.99,5347.75,5361.71,5377.56,5345.59,5348.35,48460,5361.41,5376.785,5345.29,5348.05,5361.0375,0.14143859353,-0.1916546122,5322.87396120838,5378.71161234132,5397.29720507596,5737.82294013849,5513.45628541844,5343.84407049637,5989.86201207558,5949.4223483855,5849.92983293294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.99174576971,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,0,1,0,3,--,-+,++,++,gray,red,gray
2025-04-16 13:00:00,5347.75,5372.56,5317.8,5329.79,5348.35,5373.07,5318.3,5330.29,174796,5348.05,5372.815,5318.05,5330.04,5345.4325,0.09141219971,-0.21644854539,5330.01096419235,5382.19766079865,5388.69676406077,5735.01521047401,5502.99030750174,5340.86233312883,5990.17961947061,5947.75771384307,5848.97375770424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.33080848532,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,-+,++,++,gray,red,gray
2025-04-16 17:00:00,5329.79,5338.06,5222.79,5271.1,5330.29,5338.56,5223.29,5271.5,191627,5330.04,5338.31,5223.04,5271.3,5280.675,0.03298616405,-0.24752611503,5335.95973617755,5380.43045319882,5381.84241124862,5731.92088226644,5492.26452918352,5339.33932333092,5990.52767087785,5945.96802408409,5847.92400938685,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,60.15331868682,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,1,0,0,4,++,-+,++,++,gray,red,gray
2025-04-16 21:00:00,5271.1,5303.89,5266.53,5301.89,5271.5,5304.49,5267.13,5302.49,23340,5271.3,5304.19,5266.83,5302.19,5285.51,-0.01665489221,-0.25128787519,5343.22052570236,5377.16352154897,5377.68142899889,5728.43637797131,5482.15149228928,5337.68162264472,5990.86619164475,5944.2629467275,5846.9974537661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.06855184233,0,0,0,0,1,-1,0,1,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,-+,++,+-,gray,red,gray
2025-04-17 01:00:00,5301.89,5320.03,5296.28,5318.13,5302.49,5320.63,5296.88,5318.73,14608,5302.19,5320.33,5296.58,5318.43,5308.455,-0.05786241077,-0.23056951972,5348.0958698791,5374.32120635535,5371.23164319912,5724.55978945478,5472.34301061129,5336.19231021399,5991.20415930617,5942.62070232095,5846.06695061495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.58214676889,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,0,0,0,1,2,-+,-+,++,+-,gray,red,gray
2025-04-17 05:00:00,5318.13,5344.13,5315.28,5318.89,5318.73,5344.73,5315.88,5319.49,32949,5318.43,5344.43,5315.58,5319.19,5330.005,-0.09100478126,-0.1985569521,5349.63157219609,5372.66074306093,5353.12031455929,5720.55872440473,5463.67186496382,5336.59385991358,5991.55316684117,5940.97428299768,5845.1377009579,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.55956174694,0,0,0,0,1,0,0,0,gray,0,0,0,0,1,0,0,1,0,0,0,1,+-,-+,++,+-,gray,red,gray
2025-04-17 09:00:00,5318.89,5332.01,5291.77,5307.38,5319.49,5332.61,5292.37,5307.98,55654,5319.19,5332.31,5292.07,5307.68,5312.19,-0.10891196736,-0.14540941718,5349.99029741178,5369.25721267831,5339.59825164743,5716.58609828782,5459.66778560084,5338.68073168083,5991.81468364,5939.3801122552,5844.1636891457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.30387752902,0,0,0,0,1,0,0,0,gray,0,0,0,0,1,0,0,1,0,0,0,1,+-,-+,++,+-,gray,red,gray
2025-04-17 13:00:00,5307.38,5324.82,5258.56,5319.95,5307.98,5325.32,5259.06,5320.45,267140,5307.68,5325.07,5258.81,5320.2,5291.94,-0.09340813707,-0.04758768376,5350.3314283801,5358.18443609352,5333.36960131795,5711.51779943065,5459.86591677173,5340.71718074904,5991.92265530143,5937.91116327557,5843.21467047107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.80347383394,1,0,1,0,1,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,-+,++,+-,gray,red,gray
2025-04-17 17:00:00,5319.95,5332.58,5277.56,5299.37,5320.45,5333.08,5278.06,5299.77,152745,5320.2,5332.83,5277.81,5299.57,5305.32,-0.07691227595,0.0208862212,5351.15497235086,5349.10013158183,5332.69668105436,5705.77220617862,5459.54417283043,5343.32204307995,5992.02942544652,5936.57781064348,5842.16633942613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.02081901208,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,-+,++,+-,gray,red,gray
2025-04-20 21:00:00,5299.37,5299.37,5254.1,5260.72,5299.77,5299.77,5254.81,5261.32,15782,5299.57,5299.57,5254.455,5261.02,5277.0125,-0.08291961762,0.01849744565,5350.71478217003,5344.0194901341,5328.59534484349,5699.02510273841,5458.31477877896,5346.03639475407,5992.16845880077,5935.1976912845,5841.16171206901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.86364212394,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,1,0,0,0,0,1,2,-+,-+,++,-+,gray,red,gray
2025-04-21 01:00:00,5260.72,5262.72,5234.35,5243.59,5261.32,5263.41,5235.05,5244.19,17340,5261.02,5263.065,5234.7,5243.89,5248.8825,-0.10957011187,-0.03652047865,5345.32710661849,5342.26767886734,5321.26427587479,5690.45718023574,5456.55978280116,5348.09208902601,5992.30249471907,5933.80259389701,5840.08279392964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.58131487889,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,-+,++,-+,gray,red,gray
2025-04-21 05:00:00,5243.59,5252.71,5227.09,5232.96,5244.19,5253.31,5227.69,5233.56,12052,5243.89,5253.01,5227.39,5233.26,5240.2,-0.13906964991,-0.09281104113,5340.72579072476,5338.50796900892,5318.07542069983,5681.7703579859,5452.69696856842,5350.02320405465,5992.44610879144,5932.3906299747,5838.98423286068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.57882509127,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,-+,++,-+,gray,red,gray
2025-04-21 09:00:00,5232.96,5244.83,5213.08,5229.95,5233.56,5245.43,5213.68,5230.55,21837,5233.26,5245.13,5213.38,5230.25,5229.255,-0.16467031422,-0.12003100642,5338.24342220747,5332.68697288281,5309.86283655986,5672.67906182875,5448.72193277626,5351.40149217069,5992.51012441798,5931.08163585464,5837.59378679915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.39542977515,1,0,1,0,1,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,-+,++,-+,gray,red,gray
2025-04-21 13:00:00,5229.95,5237.4,5126.89,5131.39,5230.55,5237.91,5127.39,5131.89,104844,5230.25,5237.655,5127.14,5131.64,5182.3975,-0.21200046895,-0.16875279288,5337.60969742228,5329.26610127246,5297.66676924789,5664.38831394304,5444.91085218033,5352.98659534214,5992.55569437974,5929.87804514282,5835.78629522416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.40898859258,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,-+,++,-+,gray,red,gray
2025-04-21 17:00:00,5131.39,5167.9,5102.5,5159.18,5131.89,5168.4,5103.0,5159.58,67997,5131.64,5168.15,5102.75,5159.38,5135.45,-0.26397472025,-0.20656262197,5335.6543360821,5322.7344011134,5286.17341539831,5657.41375423581,5441.23001850433,5354.82978371443,5992.55813285619,5928.78959859714,5833.79364734066,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,96.18071385502,1,0,1,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,0,1,0,3,--,-+,++,-+,gray,red,gray
2025-04-21 21:00:00,5159.18,5185.49,5148.23,5182.25,5159.58,5186.09,5148.83,5182.85,13903,5159.38,5185.79,5148.53,5182.55,5167.16,-0.29032558852,-0.18305570795,5332.29169484502,5313.50291347423,5274.78973231865,5650.58174576125,5438.46365453152,5356.3743488993,5992.57647998389,5927.7102226375,5831.77133034524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.99971229231,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,0,0,0,1,2,-+,-+,++,+-,gray,red,gray
2025-04-22 01:00:00,5182.25,5200.73,5174.23,5180.49,5182.85,5201.33,5174.83,5181.09,17332,5182.55,5201.03,5174.53,5180.79,5187.78,-0.30619580384,-0.14094808776,5330.21694908771,5304.34004928995,5256.31128585492,5644.55065873022,5435.63663354004,5358.55010334344,5992.55598534202,5926.58131610257,5829.75350860672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.89637664436,0,0,0,0,1,0,0,0,gray,0,0,0,0,1,0,0,1,0,0,0,1,+-,-+,++,+-,gray,red,gray
2025-04-22 05:00:00,5180.49,5230.73,5177.6,5212.98,5181.09,5231.33,5178.2,5213.58,29346,5180.79,5231.03,5177.9,5213.28,5204.465,-0.31141941018,-0.08307873357,5326.12429915789,5294.9544181287,5232.13902868394,5638.71711200292,5432.93496747567,5359.96333559805,5992.53155302016,5925.47334908067,5827.63119257473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.04682069107,0,0,0,0,1,0,0,0,gray,0,0,0,0,1,0,0,0,1,0,0,4,++,-+,++,+-,gray,red,gray
2025-04-22 09:00:00,5212.98,5215.12,5193.0,5214.73,5213.58,5215.72,5193.6,5215.33,23863,5213.28,5215.42,5193.3,5215.03,5204.36,-0.29350988538,-0.00101893814,5320.18262229959,5280.88480336262,5219.14322294715,5633.05950400289,5431.4242407943,5360.20147278634,5992.43160195114,5924.36043771123,5825.5774863763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.69580522147,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,0,0,1,0,3,--,-+,++,+-,gray,red,gray
2025-04-22 13:00:00,5214.73,5315.8,5212.48,5297.53,5215.33,5316.3,5213.03,5298.03,103552,5215.03,5316.05,5212.755,5297.78,5264.4025,-0.23154838451,0.132046862,5314.03011289193,5262.70545294229,5212.87057835772,5627.84102642982,5430.9901182344,5360.02775299851,5992.36142528814,5923.08871909444,5823.95337188757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.75181551298,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,1,0,0,4,++,-+,++,+-,gray,red,gray
2025-04-22 17:00:00,5297.53,5308.92,5238.8,5290.7,5298.03,5309.42,5239.3,5291.1,129187,5297.78,5309.17,5239.05,5290.9,5274.11,-0.17924246409,0.20421932068,5307.50895036178,5250.7622713245,5211.18946268618,5622.82938568342,5430.57066153923,5359.86296614561,5992.31326500886,5921.76344562193,5822.35091791613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.27790721977,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,-+,++,+-,gray,red,gray
2025-04-22 21:00:00,5290.7,5399.97,5290.7,5373.21,5291.1,5400.57,5291.1,5373.81,34281,5290.9,5400.27,5290.9,5373.51,5345.585,-0.10897407939,0.2781541437,5297.88499264164,5242.88948740894,5209.82357014894,5615.94916786675,5430.54724042033,5359.89751125897,5992.26942345711,5920.47937503986,5820.74316848616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.03970129226,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,-+,++,+-,gray,red,gray
2025-04-23 01:00:00,5373.21,5378.98,5354.21,5374.47,5373.81,5379.58,5354.81,5375.07,17101,5373.51,5379.28,5354.51,5374.77,5366.895,-0.03770537213,0.31779331732,5285.38999320767,5238.08642648282,5220.73935611915,5608.32982328398,5430.63929059451,5359.47206975136,5992.25255495988,5919.22442064055,5819.255993705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.84533068241,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,0,1,0,3,--,-+,++,+-,gray,red,gray
2025-04-23 05:00:00,5374.47,5410.23,5364.21,5401.33,5375.07,5410.83,5364.81,5401.93,26062,5374.77,5410.53,5364.51,5401.63,5387.52,0.03967789219,0.34356807245,5276.29537834554,5233.87062317247,5231.41348489532,5600.51794324708,5430.37184894734,5357.15450887632,5992.23675242683,5917.92764201119,5817.73959791539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.57892717366,0,0,0,1,0,1,1,0,green,1,0,1,0,0,0,0,0,1,0,0,4,++,-+,++,+-,gray,red,gray
2025-04-23 09:00:00,5401.33,5432.72,5394.5,5431.47,5401.93,5433.32,5395.31,5432.07,23095,5401.63,5433.02,5394.905,5431.77,5413.9625,0.10144339848,0.33197595363,5269.48650308819,5237.68710777591,5254.24778791626,5593.0519832106,5430.06963351193,5355.04731743878,5992.23258332225,5916.67559204548,5816.28189237431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.03572201776,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,0,0,1,0,3,--,-+,++,+-,gray,red,gray
2025-04-23 13:00:00,5431.47,5475.78,5361.53,5404.02,5432.07,5476.3,5362.03,5404.52,288596,5431.77,5476.04,5361.78,5404.27,5418.91,0.15991769625,0.3095304068,5264.48484900448,5242.23996930392,5276.77723033301,5585.74448901722,5429.46627653899,5353.67695516117,5992.14872368479,5915.51904444013,5814.87083756615,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.59167833234,0,1,-1,1,0,0,0,0,gray,0,0,0,1,0,0,0,1,0,0,0,1,+-,-+,++,+-,gray,red,gray
2025-04-23 17:00:00,5404.02,5417.64,5359.75,5389.33,5404.52,5418.14,5360.51,5389.73,155553,5404.27,5417.89,5360.13,5389.53,5389.01,0.17884440041,0.2168553659,5259.85986061952,5255.15809814093,5298.9257842664,5579.11174194961,5429.02679878373,5352.98072118584,5992.07856791905,5914.48384467859,5813.65697758305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.13203859778,0,0,0,1,0,0,0,0,gray,0,0,0,1,0,0,0,0,0,1,0,3,--,-+,++,+-,gray,red,gray
2025-04-23 21:00:00,5389.33,5397.05,5365.05,5387.43,5389.73,5397.65,5365.65,5388.03,17117,5389.53,5397.35,5365.35,5387.73,5381.35,0.18689916105,0.12842789189,5260.20929441802,5269.12521087332,5321.93312741312,5575.3402336131,5428.78367516948,5351.78099409214,5992.02392980786,5913.51324877868,5812.3751930165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.94864754338,0,0,0,1,0,0,0,0,gray,0,0,0,1,0,0,0,0,0,0,1,2,-+,-+,++,-+,gray,red,gray
2025-04-24 01:00:00,5387.43,5390.06,5359.32,5370.82,5388.03,5390.66,5359.92,5371.42,14804,5387.73,5390.36,5359.62,5371.12,5374.99,0.18368883484,0.05164238209,5261.27857946279,5283.92455951415,5341.3285019305,5574.16298379722,5428.39388107549,5350.02096485413,5992.01454272614,5912.59817045774,5811.06402848167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.64658200486,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,0,0,0,1,2,-+,-+,++,-+,gray,red,gray
2025-04-24 05:00:00,5370.82,5375.56,5331.57,5340.94,5371.42,5376.16,5332.17,5341.54,37708,5371.12,5375.86,5331.87,5341.24,5353.865,0.1635105961,-0.02653231463,5267.76368873488,5300.17930207488,5350.8648015444,5572.67991656354,5428.42944687412,5348.70623059372,5991.99923889928,5911.68965899655,5809.59129217277,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,116.65959478095,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,-+,++,-+,gray,red,gray
2025-04-24 09:00:00,5340.94,5386.07,5340.8,5381.05,5341.54,5386.67,5341.4,5381.65,37850,5341.24,5386.37,5341.1,5381.35,5363.735,0.14332342781,-0.06699280788,5275.38917421682,5315.02063931552,5356.96184123552,5570.64899053474,5428.03254784004,5346.59759145861,5991.91302075896,5910.63534715536,5808.33947764379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.6036988111,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,1,0,0,4,++,-+,++,-+,gray,red,gray
2025-04-24 13:00:00,5381.05,5480.85,5374.86,5476.37,5381.65,5481.35,5375.36,5476.87,110655,5381.35,5481.1,5375.11,5476.62,5428.105,0.15582486291,-0.02596377711,5284.01462235398,5324.26930940108,5360.56747298842,5568.30226030401,5426.94213787931,5343.72361818042,5991.71131513361,5909.61348944225,5807.10738057682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.78419411685,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,1,1,0,0,0,1,+-,-+,++,-+,gray,red,gray
2025-04-24 17:00:00,5476.37,5517.56,5462.1,5495.91,5476.87,5518.16,5462.6,5496.31,65227,5476.62,5517.86,5462.35,5496.11,5490.105,0.19249823383,0.05931530743,5294.01061294214,5331.40439572595,5359.22697839073,5564.6595944579,5425.62128082696,5340.67880588099,5991.376019868,5908.54935429443,5804.93821473948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.10279485489,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,0,0,1,0,3,--,-+,++,-+,gray,red,gray
2025-04-24 21:00:00,5495.91,5518.75,5493.76,5516.62,5496.31,5519.35,5494.36,5517.22,12961,5496.11,5519.05,5494.06,5516.92,5506.555,0.2376023178,0.14163890019,5303.61825810044,5336.8525962602,5360.12858271259,5560.94510463253,5424.32680299374,5337.40163511979,5991.03198533254,5907.5013098554,5802.88965074823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.80919682123,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,-+,++,+-,gray,red,green
2025-04-25 01:00:00,5516.62,5529.01,5496.49,5509.24,5517.22,5529.61,5497.09,5509.84,17170,5516.92,5529.31,5496.79,5509.54,5513.05,0.29412247095,0.21455128817,5310.18685363117,5338.97914672768,5373.72386617007,5557.32900795126,5423.17608839386,5332.8426899692,5990.72069359426,5906.46632569293,5800.81916706248,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.40011648224,0,1,-1,1,0,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,-+,++,+-,gray,red,green
2025-04-25 05:00:00,5509.24,5525.37,5498.99,5508.49,5509.84,5525.97,5499.59,5509.09,29487,5509.54,5525.67,5499.29,5508.79,5512.48,0.34541689168,0.24063790843,5315.66094181339,5342.07362838672,5397.00009293606,5553.79121010912,5421.76256860488,5327.03702261717,5990.4304530277,5905.36767193459,5798.64636034677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.46315325398,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,-+,++,+-,gray,red,green
