Date,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose,Volume,Open,High,Low,Close,Median,ao,ac,jaw,teeth,lips,bjaw,bteeth,blips,tjaw,tteeth,tlips,fh,fl,fh3,fl3,fh5,fl5,fh8,fl8,fh13,fl13,fh21,fl21,fh34,fl34,fh55,fl55,fh89,fl89,mfi,fdbb,fdbs,fdb,aoaz,aobz,zlc,zlcb,zlcs,zcol,zone_sig,sz,bz,acs,acb,ss,sb,mfi_sq,mfi_green,mfi_fade,mfi_fake,mfi_sig,mfi_str,mfi_str_D1,mfi_str_M1,mfi_str_W1,zcol_D1,zcol_M1,zcol_W1
2025-04-09 05:00:00,3012.29,3052.29,3005.5,3044.06,3012.59,3052.73,3005.8,3044.36,168059,3012.44,3052.51,3005.65,3044.21,3029.08,-0.4373451829,0.15233180728,3057.07973155876,3026.77355932842,3004.18342361016,2946.51264826313,3016.58566515644,3070.22232076675,2690.64888118257,2774.89903212725,2865.03938068067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.88306487603,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,++,++,++,red,gray,green
2025-04-09 09:00:00,3044.06,3072.99,3035.69,3047.29,3044.36,3073.29,3036.22,3047.59,183725,3044.21,3073.14,3035.955,3047.44,3054.5475,-0.35560841046,0.28179884872,3052.24629066962,3023.87373941237,2999.45023888813,2947.47773086692,3018.34392578996,3071.43313486184,2691.26227274442,2775.49207276189,2866.25822178706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.23948836576,0,1,-1,0,1,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,++,++,++,red,gray,green
2025-04-09 13:00:00,3047.29,3094.84,3047.08,3092.38,3047.59,3095.14,3047.58,3092.68,229784,3047.44,3094.99,3047.33,3092.53,3071.16,-0.22669795078,0.48737062208,3048.82272984888,3018.85202198582,2998.2151911105,2948.57792490212,3020.11467259378,3072.31568971885,2691.89641127825,2776.08919905905,2867.54302580242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.74121783936,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,1,0,0,4,++,++,++,++,red,gray,green
2025-04-09 17:00:00,3092.38,3099.58,3048.39,3082.56,3092.68,3099.88,3048.69,3082.86,257939,3092.53,3099.73,3048.54,3082.71,3074.135,-0.08793606007,0.64964581739,3045.63367370666,3014.06020673759,3004.3881528884,2949.67797630772,3022.03431491025,3072.96140472712,2692.52243538627,2776.64302223906,2868.81897701213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.84577749003,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,++,++,++,red,gray,green
2025-04-09 21:00:00,3082.56,3101.12,3071.08,3097.16,3082.86,3101.83,3071.78,3097.46,71537,3082.71,3101.475,3071.43,3097.31,3086.4525,0.0467300744,0.72926999691,3042.39839111384,3011.46205589539,3014.42002231072,2950.83754960763,3023.8281000937,3073.8506281175,2693.16404696349,2777.20227965434,2870.05009522732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.99924514587,0,0,0,1,0,1,1,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,-+,++,++,gray,gray,green
2025-04-10 01:00:00,3097.16,3131.82,3078.55,3125.07,3097.46,3132.79,3078.85,3125.72,126237,3097.31,3132.305,3078.7,3125.395,3105.5025,0.15462891333,0.6997050807,3037.88313025893,3013.66429890847,3025.76801784858,2952.05086365698,3025.59358918291,3073.21428611404,2693.78931474343,2777.79605742406,2871.20290706602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.46377844847,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,0,1,0,0,4,++,-+,++,++,gray,gray,green
2025-04-10 05:00:00,3125.07,3132.56,3104.4,3105.0,3125.72,3132.98,3104.79,3105.3,105852,3125.395,3132.77,3104.595,3105.15,3118.6825,0.24396154724,0.61356398199,3033.47038946978,3018.77469904491,3035.44141427886,2953.37332586308,3027.41170574322,3071.89710122833,2694.35473433297,2778.39926104027,2872.35222715584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.61735252995,0,1,-1,1,0,0,0,0,gray,0,0,0,1,0,0,0,0,0,1,0,3,--,-+,++,++,gray,gray,green
2025-04-10 09:00:00,3105.0,3134.13,3103.29,3122.97,3105.3,3134.57,3103.59,3123.27,124568,3105.15,3134.35,3103.44,3123.12,3118.895,0.31056507301,0.49850092343,3030.37843643364,3025.3228616643,3045.64363142309,2954.75224916799,3029.17881109334,3069.88130413338,2694.8537005549,2778.99522987701,2873.52024988393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.81375634192,0,0,0,1,0,0,0,0,gray,0,0,0,1,0,0,0,1,0,0,0,1,+-,-+,++,++,gray,gray,green
2025-04-10 13:00:00,3122.97,3174.99,3115.98,3158.26,3123.27,3175.29,3116.28,3158.56,232593,3123.12,3175.14,3116.13,3158.41,3145.635,0.40871592335,0.49517839539,3030.27855670798,3031.42437895626,3057.61540513847,2956.09969580655,3031.30633270983,3068.23935401181,2695.36548782133,2779.54462803204,2874.71118564862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.37049696251,0,0,0,1,0,0,0,0,gray,0,0,0,1,0,0,0,0,1,0,0,4,++,-+,++,++,gray,gray,green
2025-04-10 17:00:00,3158.26,3176.39,3151.54,3175.78,3158.56,3176.69,3151.84,3176.08,111135,3158.41,3176.54,3151.69,3175.93,3164.115,0.51257072726,0.52528045279,3032.14539849967,3038.30289408673,3069.82882411078,2957.45958686491,3033.48358120601,3067.08635830558,2695.9073035035,2780.12168971431,2875.83360797051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3601925586,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,0,0,1,0,3,--,-+,++,++,gray,gray,green
2025-04-10 21:00:00,3175.78,3217.78,3175.78,3205.53,3176.08,3218.46,3176.08,3205.83,92479,3175.93,3218.12,3175.93,3205.68,3197.025,0.62430732126,0.57542178959,3035.14652169201,3046.70284482589,3079.64205928862,2958.8345353271,3035.21669791136,3066.00925953189,2696.44182657113,2780.69334555244,2876.89236763738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.62116804896,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,+-,++,++,gray,gray,green
2025-04-11 01:00:00,3205.53,3219.94,3200.86,3208.43,3205.83,3220.24,3201.16,3208.73,141382,3205.68,3220.09,3201.01,3208.58,3210.55,0.72709977326,0.59278672275,3038.14563540801,3055.70030172265,3092.8406474309,2960.28358549196,3036.31507613115,3064.1876636633,2696.98101270755,2781.23402861874,2877.97644841767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.49535301524,0,1,-1,1,0,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,+-,++,++,gray,gray,green
2025-04-11 05:00:00,3208.43,3227.23,3186.95,3215.74,3208.73,3227.77,3187.41,3216.47,194590,3208.58,3227.5,3187.18,3216.105,3207.34,0.82571107355,0.58034245036,3041.86154806893,3063.59963900732,3107.09551794472,2961.81326430666,3037.38125656513,3061.45824708497,2697.52038667915,2781.76786325986,2878.95008419255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.72048923377,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,0,1,0,0,4,++,+-,++,++,gray,gray,green
2025-04-11 09:00:00,3215.74,3237.72,3210.09,3233.53,3216.47,3238.16,3210.39,3233.83,156643,3216.105,3237.94,3210.24,3233.68,3224.09,0.91031287912,0.53606939657,3046.75700590978,3073.8540591314,3125.08141435577,2963.5667669549,3038.70450644576,3059.23219570012,2698.0521363166,2782.28937457634,2879.91961485788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.68352240445,0,0,0,1,0,0,0,0,gray,0,0,0,1,0,0,0,0,0,1,0,3,--,+-,++,++,gray,gray,green
2025-04-11 13:00:00,3233.53,3245.4,3219.32,3223.08,3233.83,3245.7,3219.71,3223.38,220678,3233.68,3245.55,3219.515,3223.23,3232.5325,0.97969725239,0.46835126909,3052.28973622441,3085.13667673998,3142.17513148462,2965.31652238237,3040.02606087402,3057.32080759129,2698.57770094176,2782.74422704597,2880.91682239359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.79773244274,0,1,-1,1,0,0,0,0,gray,0,0,0,1,0,0,0,1,0,0,0,1,+-,+-,++,++,gray,gray,green
2025-04-11 17:00:00,3223.08,3238.35,3223.08,3235.91,3223.38,3238.65,3223.38,3236.21,71628,3223.23,3238.5,3223.23,3236.06,3230.865,1.0,0.31389066289,3057.4132180533,3099.12271714748,3155.2081051877,2966.9811681983,3041.14267794904,3055.86254854449,2699.12687812759,2783.18884409728,2881.89472640474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.31847880717,0,0,0,1,0,0,0,0,gray,0,0,0,1,0,0,0,0,0,0,1,2,-+,+-,++,++,gray,gray,green
2025-04-13 21:00:00,3235.91,3235.91,3208.85,3220.86,3236.21,3236.21,3210.99,3221.16,46846,3236.06,3236.06,3209.92,3221.01,3222.99,0.99110193325,0.14009927882,3064.19950897228,3113.05112750405,3168.98448415016,2968.70491911742,3042.10862925906,3054.43615005788,2699.69127632884,2783.64872030287,2882.85201997138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.79985484353,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,0,0,0,1,2,-+,-+,++,-+,green,gray,green
2025-04-14 01:00:00,3220.86,3245.71,3215.25,3227.37,3221.16,3246.04,3215.65,3227.67,90390,3221.01,3245.875,3215.45,3227.52,3230.6625,0.99737814737,0.06106818677,3071.88531597441,3124.83723656604,3181.69408732012,2970.4515492397,3043.21929054526,3052.94023387971,2700.26062970728,2784.15522794106,2883.82651983269,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,33.65969686912,0,1,-1,1,0,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,-+,++,-+,green,gray,green
2025-04-14 05:00:00,3227.37,3238.03,3216.39,3227.01,3227.67,3238.33,3216.69,3227.31,76990,3227.52,3238.18,3216.54,3227.16,3227.36,0.9665452411,-0.05746036106,3081.51144551484,3137.24383199528,3191.5282698561,2972.32641947296,3043.38284889898,3050.90375641266,2700.85899673723,2784.70623554646,2884.8273078894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1075464346,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,0,0,1,0,3,--,-+,++,-+,green,gray,green
2025-04-14 09:00:00,3227.01,3231.69,3200.32,3206.58,3227.31,3231.99,3200.69,3206.88,100669,3227.16,3231.84,3200.505,3206.73,3216.1725,0.90625614063,-0.18590821446,3091.43748816755,3149.15491549588,3197.82061588488,2974.17219004068,3043.110978919,3048.83357240052,2701.4741054992,2785.26388045828,2885.74565991795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.12676196247,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,1,0,0,4,++,-+,++,-+,green,gray,green
2025-04-14 13:00:00,3206.58,3215.56,3193.46,3207.62,3206.88,3215.86,3193.76,3207.92,143989,3206.73,3215.71,3193.61,3207.77,3204.66,0.82973413779,-0.30553376396,3100.35306600081,3159.36867605889,3204.3889927079,2975.96194071438,3042.38823384774,3047.19949674169,2702.09079222202,2785.83275865374,2886.59874561296,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.34839466904,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,-+,++,-+,green,gray,green
2025-04-14 17:00:00,3207.62,3216.44,3201.25,3210.56,3207.92,3216.74,3201.55,3210.86,49252,3207.77,3216.59,3201.4,3210.71,3208.995,0.7712365274,-0.34644623488,3109.87129169306,3167.32134155153,3208.98319416632,2977.56967171759,3041.87308414142,3046.66657036693,2702.70052486864,2786.39110518312,2887.46917099065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.84138715179,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,-+,++,-+,green,gray,green
2025-04-14 21:00:00,3210.56,3215.22,3210.43,3211.82,3210.86,3215.52,3210.73,3212.12,13620,3210.71,3215.37,3210.58,3211.97,3212.975,0.7098944514,-0.35727772056,3119.30676925513,3175.23898635759,3210.42105533306,2979.09461922638,3041.6397098843,3046.89836241496,2703.32632586369,2786.94526352997,2888.33355174766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.16886930984,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,--,++,-+,green,gray,green
2025-04-15 01:00:00,3211.82,3232.7,3209.72,3231.69,3212.12,3233.0,3210.19,3231.99,48219,3211.97,3232.85,3209.955,3231.84,3221.4025,0.66322466802,-0.31785870319,3127.88817162012,3181.75411306289,3209.26884426645,2980.62990440361,3041.43653334095,3047.61193999099,2703.95199210808,2787.49762291396,2889.22227708275,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.48128331156,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,0,1,0,0,4,++,--,++,-+,green,gray,green
2025-04-15 05:00:00,3231.69,3232.13,3217.26,3227.53,3231.99,3232.43,3217.56,3227.83,63352,3231.84,3232.28,3217.41,3227.68,3224.845,0.63059956592,-0.25446354835,3135.20369688011,3186.05641143003,3209.21407541316,2982.25984929795,3040.75723273475,3048.39202999126,2704.55459955607,2788.06099148515,2890.13333765856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.47202929663,0,0,0,1,0,0,0,0,gray,0,0,0,0,1,0,0,1,0,0,0,1,+-,--,++,-+,green,gray,green
2025-04-15 09:00:00,3227.53,3230.08,3214.12,3221.43,3227.83,3230.38,3214.42,3221.73,59045,3227.68,3230.23,3214.27,3221.58,3222.25,0.60413392712,-0.20191811144,3142.54668173549,3188.38186000128,3209.96626033053,2983.81527233955,3039.49596486685,3049.51145557975,2705.14749849624,2788.63857306676,2891.08463392482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.03023117961,0,0,0,1,0,0,0,0,gray,0,0,0,0,1,0,0,0,0,0,1,2,-+,--,++,-+,green,gray,green
2025-04-15 13:00:00,3221.43,3226.86,3211.47,3221.42,3221.73,3227.16,3211.77,3221.72,141385,3221.58,3227.01,3211.62,3221.57,3219.315,0.5711923476,-0.18201117199,3149.07078314045,3190.95850250112,3212.25350826442,2985.35588725708,3038.51917459654,3051.15825100387,2705.76495871243,2789.26999549995,2891.98421980034,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.88517169431,0,0,0,1,0,0,0,0,gray,0,0,0,0,1,0,0,1,0,0,0,1,+-,--,++,-+,green,gray,green
2025-04-15 17:00:00,3221.42,3233.58,3220.34,3230.02,3221.72,3233.88,3220.64,3230.32,55699,3221.57,3233.73,3220.49,3230.17,3227.11,0.54361838247,-0.16600831799,3154.23245366811,3193.71056468848,3214.77180661154,2986.93155144521,3037.71418960388,3053.14425832729,2706.38745882195,2789.90158350209,2892.87474605173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.77062424819,0,0,0,1,0,0,0,0,gray,0,0,0,0,1,0,0,0,0,0,1,2,-+,--,++,-+,green,gray,green
2025-04-15 21:00:00,3230.02,3268.03,3229.72,3264.29,3230.32,3268.33,3230.09,3264.59,43184,3230.17,3268.18,3229.905,3264.44,3249.0425,0.53286067059,-0.12286901434,3158.11149569364,3197.17205660242,3216.26744528923,2988.47841603571,3037.16920433835,3055.0781036706,2707.03220031048,2790.5543556759,2893.7626297597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.63236383846,0,0,0,1,0,0,0,0,gray,0,0,0,0,1,0,0,0,0,0,1,2,-+,++,++,-+,green,gray,green
2025-04-16 01:00:00,3264.29,3287.68,3255.71,3283.54,3264.59,3288.41,3256.08,3283.84,94189,3264.44,3288.045,3255.895,3283.69,3271.97,0.54412137892,-0.04243193807,3162.02561140951,3200.63117452711,3216.87695623138,2990.25048439486,3036.62730971402,3057.74154179794,2707.66178333353,2791.19178333395,2894.65827121971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.13349754218,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,1,1,0,0,0,1,+-,++,++,-+,green,gray,green
2025-04-16 05:00:00,3283.54,3317.95,3283.49,3306.83,3283.84,3318.25,3283.79,3307.49,124195,3283.69,3318.1,3283.64,3307.16,3300.87,0.59197530609,0.09921191273,3165.94479514724,3203.33352771122,3218.92356498511,2992.05727670503,3036.02635862831,3060.87017292153,2708.26619504883,2791.85281645269,2895.55505405846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.74668867507,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,++,++,-+,green,gray,green
2025-04-16 09:00:00,3306.83,3313.62,3292.84,3307.15,3307.49,3314.09,3293.14,3307.45,92958,3307.16,3313.855,3292.99,3307.3,3303.4225,0.64283118142,0.20210372817,3170.21077244361,3205.33121174732,3224.94735198808,2993.59376797801,3035.07497028962,3064.87472665913,2708.87572105666,2792.58395243358,2896.41897729416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.44562060285,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,0,0,1,0,3,--,++,++,-+,green,gray,green
2025-04-16 13:00:00,3307.15,3332.99,3296.79,3327.26,3307.45,3333.29,3297.09,3327.56,153438,3307.3,3333.14,3296.94,3327.41,3315.04,0.69594403784,0.26589749322,3174.41340533256,3208.05356027891,3234.35188159047,2994.74021440522,3034.08301628435,3069.1592935221,2709.4840546878,2793.40095263772,2897.26769967406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.59259114431,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,0,1,0,0,4,++,++,++,-+,green,gray,green
2025-04-16 17:00:00,3327.26,3343.14,3324.32,3343.02,3327.56,3343.45,3324.62,3343.32,75884,3327.41,3343.295,3324.47,3343.17,3333.8825,0.74359299572,0.28139683061,3178.0931433839,3213.17717774404,3247.65550527237,2995.86622323213,3033.34105235191,3073.22343194792,2710.07625215548,2794.22980048048,2898.13209064855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.80760107533,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,++,++,-+,green,gray,green
2025-04-16 21:00:00,3343.02,3357.83,3341.85,3345.35,3343.32,3358.13,3342.15,3345.65,37071,3343.17,3357.98,3342.0,3345.5,3349.99,0.78586244232,0.26427425564,3181.26405543129,3220.52628052604,3258.8089042179,2997.15042297109,3033.26357867278,3077.66068394945,2710.64623557151,2795.06091721661,2899.05381224127,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.10647136576,0,1,-1,1,0,0,0,0,gray,0,0,0,0,0,0,0,0,0,0,1,2,-+,+-,++,-+,gray,gray,green
2025-04-17 01:00:00,3345.35,3356.24,3320.44,3341.46,3345.65,3356.63,3320.97,3341.76,120050,3345.5,3356.435,3320.705,3341.61,3338.57,0.78028451512,0.14247713813,3184.79066655196,3230.56924546028,3270.05512337432,2998.43401372423,3033.65055906055,3082.2157373627,2711.23229993339,2795.88529096247,2899.97986215626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.76259891712,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,+-,++,-+,gray,gray,green
2025-04-17 05:00:00,3341.46,3345.44,3312.38,3324.2,3341.76,3345.76,3312.9,3324.5,107381,3341.61,3345.6,3312.64,3324.35,3329.12,0.76350445665,0.02722920121,3189.73311527874,3239.67590227775,3282.82059869946,2999.59138435654,3034.33254889581,3086.58777449909,2711.81704184338,2796.74359443473,2900.9896895024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.69444315102,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,+-,++,-+,gray,gray,green
2025-04-17 09:00:00,3324.2,3342.2,3320.54,3328.17,3324.5,3343.08,3320.84,3328.47,87428,3324.35,3342.64,3320.69,3328.32,3331.665,0.73437119243,-0.076481134,3196.05902948806,3249.09641449303,3296.25447895956,3000.65518902669,3035.05622982498,3090.59960466088,2712.4158361621,2797.56181935132,2902.00005624196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.10637324427,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,0,1,0,3,--,+-,++,-+,gray,gray,green
2025-04-17 13:00:00,3328.17,3331.96,3283.68,3316.17,3328.47,3332.26,3284.14,3316.47,201165,3328.32,3332.11,3283.91,3316.32,3308.01,0.65422033584,-0.25190012911,3204.12141183514,3259.6946751814,3304.71758316765,3001.80732173426,3035.99070746452,3094.71910158262,2712.99567479297,2798.37131798071,2903.04783362917,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23.96043049238,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,+-,++,-+,gray,gray,green
2025-04-17 17:00:00,3316.17,3328.42,3310.94,3326.63,3316.47,3329.81,3311.24,3328.12,56449,3316.32,3329.115,3311.09,3327.375,3320.1025,0.56996716963,-0.36759705631,3211.75995707859,3270.98159078373,3309.59806653412,3002.37370014174,3037.2545582379,3098.62030447725,2713.58442631872,2799.18959558595,2904.12960214564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.93147797127,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,+-,++,-+,gray,gray,green
2025-04-20 21:00:00,3326.63,3370.71,3326.63,3368.63,3328.12,3371.17,3328.12,3368.93,64908,3327.375,3370.94,3327.375,3368.78,3349.1575,0.53801091469,-0.32112443295,3219.70457576485,3279.43014193576,3314.0114532273,3002.66646755587,3038.73506626994,3102.07772199263,2714.19052863617,2799.99923251476,2905.2797437974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.11807481358,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,0,1,0,0,4,++,-+,++,+-,gray,gray,green
2025-04-21 01:00:00,3368.63,3385.22,3367.31,3376.38,3368.93,3385.52,3367.61,3376.68,94850,3368.78,3385.37,3367.46,3376.53,3376.415,0.55093335635,-0.16497129529,3228.48749301371,3285.64137419379,3312.81116258184,3002.67426005524,3040.19251961048,3105.09484781637,2714.80240389178,2800.79987958551,2906.46597821548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.88244596732,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,1,1,0,0,0,1,+-,-+,++,+-,gray,gray,green
2025-04-21 05:00:00,3376.38,3395.97,3375.73,3392.7,3376.68,3396.27,3376.03,3393.0,85571,3376.53,3396.12,3375.88,3392.85,3386.0,0.57696798497,-0.00296316542,3237.83383970496,3291.39432741957,3314.26943006547,3002.80213353777,3042.10965561756,3108.1507346453,2715.40929406713,2801.62494448,2907.63409642231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.65287305279,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,-+,++,+-,gray,gray,green
2025-04-21 09:00:00,3392.7,3415.77,3386.32,3414.78,3393.0,3416.07,3386.62,3415.08,88551,3392.85,3415.92,3386.47,3414.93,3401.195,0.65693484306,0.22075701635,3245.58277511227,3293.47128649212,3321.24704405238,3003.09691293622,3044.32793460634,3111.23380127338,2716.02641795555,2802.44786317322,2908.81115130827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.25767072083,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,0,1,0,0,4,++,-+,++,+-,gray,gray,green
2025-04-21 13:00:00,3414.78,3430.25,3404.95,3414.54,3415.08,3430.55,3405.25,3414.84,166773,3414.93,3430.4,3405.1,3414.69,3417.75,0.74631839161,0.37318254076,3252.00871548825,3296.80018818061,3332.2806352419,3003.40441953244,3047.10424488622,3114.47405711828,2716.64598979121,2803.2881513141,2909.99878220196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.17032133499,0,1,-1,1,0,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,-+,++,+-,gray,gray,green
2025-04-21 17:00:00,3414.54,3430.58,3406.03,3424.46,3414.84,3430.88,3406.33,3424.76,80796,3414.69,3430.73,3406.18,3424.61,3418.455,0.7994144109,0.37547912175,3258.13612198916,3303.34485215803,3343.02450819352,3003.41195414444,3050.07598588829,3117.72026132069,2717.24837443368,2804.13936096512,2911.23351288112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.38516758255,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,-+,++,+-,gray,gray,green
2025-04-21 21:00:00,3424.46,3444.47,3411.79,3425.44,3424.76,3444.77,3412.89,3425.74,58625,3424.61,3444.62,3412.34,3425.59,3428.48,0.8262130618,0.29588442053,3261.97257414384,3312.47862063828,3354.65860655482,3003.05212881697,3052.93533159941,3120.79466539949,2717.82864399751,2805.01567272063,2912.519564875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0618336887,0,1,-1,1,0,0,0,0,gray,0,0,0,0,0,0,0,0,0,0,1,2,-+,+-,++,+-,gray,gray,green
2025-04-22 01:00:00,3425.44,3494.89,3421.26,3484.35,3425.74,3495.25,3421.92,3484.65,120371,3425.59,3495.07,3421.59,3484.5,3458.33,0.87815689759,0.27252215871,3266.444106902,3321.66879305849,3367.27688524385,3002.8579756842,3056.04723466124,3123.6923222995,2718.39897915932,2805.92438227977,2913.94564428559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.04460376669,0,0,0,1,0,0,0,0,gray,0,0,0,1,0,0,0,0,1,0,0,4,++,+-,++,+-,gray,gray,green
2025-04-22 05:00:00,3484.35,3500.11,3443.06,3443.92,3484.65,3500.41,3443.36,3444.22,160690,3484.5,3500.26,3443.21,3444.07,3471.735,0.92664569521,0.25716118189,3272.80667560185,3331.60956892618,3377.51250819508,3002.76120067651,3059.2560576674,3126.73401870246,2718.92469804749,2806.87367677642,2915.37168147805,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,35.50314269712,0,1,-1,1,0,0,0,0,gray,0,0,0,1,0,0,0,1,0,0,0,1,+-,+-,++,+-,gray,gray,green
2025-04-22 09:00:00,3443.92,3468.39,3423.97,3431.22,3444.22,3468.69,3424.68,3431.52,129245,3444.07,3468.54,3424.325,3431.37,3446.4325,0.92250668671,0.14624558933,3280.7765467094,3342.37712281041,3387.70600655607,3002.81714224194,3062.37622025526,3130.33132697592,2719.4353155593,2807.83801721944,2916.74736424556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.21022089829,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,0,0,1,0,3,--,+-,++,+-,gray,gray,green
