Date,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose,Volume,Open,High,Low,Close,Median,ao,ac,jaw,teeth,lips,bjaw,bteeth,blips,tjaw,tteeth,tlips,fh,fl,fh3,fl3,fh5,fl5,fh8,fl8,fh13,fl13,fh21,fl21,fh34,fl34,fh55,fl55,fh89,fl89,mfi,fdbb,fdbs,fdb,aoaz,aobz,zlc,zlcb,zlcs,zcol,zone_sig,sz,bz,acs,acb,ss,sb,mfi_sq,mfi_green,mfi_fade,mfi_fake,mfi_sig,mfi_str,mfi_str_M1,mfi_str_W1,mfi_str_D1,zcol_M1,zcol_W1,zcol_D1
2025-04-23 05:00:00,1.38333,1.38395,1.38084,1.38113,1.38336,1.38401,1.38088,1.38118,39894,1.383345,1.38398,1.38086,1.381155,1.38242,-0.10899541377,0.15065140944,1.38559591857,1.38324473474,1.38243418525,1.42837040134,1.41445279043,1.40149276724,1.42705927797,1.43100399577,1.43295609512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00782072492,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,++,-+,++,gray,red,gray
2025-04-23 09:00:00,1.38113,1.38412,1.37979,1.38347,1.38118,1.38417,1.37984,1.3835,36631,1.381155,1.384145,1.379815,1.383485,1.38198,-0.09819520499,0.14744370172,1.38531584792,1.3831825804,1.3826803482,1.42808772829,1.41411264879,1.40102209761,1.42710758227,1.43101211167,1.43289964654,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01182058912,0,0,0,0,1,0,0,0,gray,0,0,0,1,0,0,0,0,0,0,1,2,-+,++,-+,++,gray,red,gray
2025-04-23 13:00:00,1.38347,1.38992,1.3825,1.38943,1.3835,1.38996,1.38253,1.38945,94479,1.383485,1.38994,1.382515,1.38944,1.3862275,-0.04848656798,0.27813888875,1.38496309038,1.38298882035,1.38281477856,1.42774907404,1.41375269154,1.40057196239,1.42715278099,1.43102609402,1.43280072538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00785888928,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,++,-+,++,gray,red,gray
2025-04-23 17:00:00,1.38943,1.39046,1.38763,1.3877,1.38945,1.3905,1.38773,1.38846,33107,1.38944,1.39048,1.38768,1.38808,1.38908,0.00219011957,0.3835953239,1.38488554497,1.38307334281,1.38273582285,1.4273811631,1.41336368806,1.40013580173,1.42719800571,1.43104525241,1.43265254326,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0.00845742592,0,1,-1,1,0,1,1,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,++,-+,++,gray,red,gray
2025-04-23 21:00:00,1.3877,1.3886,1.3868,1.38701,1.38846,1.38933,1.38684,1.38704,18679,1.38808,1.388965,1.38682,1.387025,1.3878925,0.0460203139,0.44372158173,1.38472107997,1.38310823746,1.38258465828,1.42700499834,1.41296984827,1.39971276344,1.42724240092,1.43106026206,1.43246655338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01148348413,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,++,-+,--,gray,red,green
2025-04-24 01:00:00,1.38701,1.38741,1.38629,1.38676,1.38704,1.38746,1.38632,1.38682,28903,1.387025,1.387435,1.386305,1.38679,1.38687,0.08800919016,0.45684332341,1.3844834969,1.38302220777,1.38331322662,1.42662626241,1.41254921467,1.39926224099,1.42728163859,1.43107850128,1.43229841759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390962876,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,++,-+,--,gray,red,green
2025-04-24 05:00:00,1.38676,1.3875,1.38395,1.38501,1.38682,1.38758,1.38401,1.38504,38837,1.38679,1.38754,1.38398,1.385025,1.38576,0.12290703303,0.40957480892,1.3844205356,1.3828919318,1.3844665813,1.4261996471,1.41209686531,1.39881408684,1.42731381594,1.43109164076,1.43213032094,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00916651647,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,0,1,0,0,4,++,++,-+,--,gray,red,green
2025-04-24 09:00:00,1.38501,1.38706,1.38406,1.38606,1.38504,1.38711,1.38409,1.38607,35990,1.385025,1.387085,1.384075,1.386065,1.38558,0.11810722108,0.21630176802,1.38433837901,1.38330887783,1.38515176504,1.42577920162,1.41162574049,1.39832771664,1.42736665064,1.43110465947,1.43196181177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00836343429,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,0,0,1,0,3,--,++,-+,--,gray,red,green
2025-04-24 13:00:00,1.38606,1.38989,1.385,1.38791,1.38607,1.38996,1.38505,1.38794,53790,1.386065,1.389925,1.385025,1.387925,1.387475,0.10497155878,0.04547306961,1.3841908114,1.3840302681,1.38549541203,1.42536701958,1.41119609066,1.39781307792,1.42742427226,1.43111600213,1.43182539294,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00910949991,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,1,0,0,4,++,++,-+,--,gray,red,green
2025-04-24 17:00:00,1.38791,1.38845,1.38423,1.38506,1.38794,1.38849,1.38428,1.38588,25936,1.387925,1.38847,1.384255,1.38547,1.3863625,0.09402538416,-0.05870758726,1.38402074898,1.38451304709,1.38554832962,1.42492755869,1.41077625265,1.3972810021,1.42748518268,1.43112449568,1.43173410549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01625154226,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,++,-+,--,gray,red,green
2025-04-24 21:00:00,1.38506,1.38654,1.38437,1.38641,1.38588,1.3866,1.38466,1.38645,13695,1.38547,1.38657,1.384515,1.38643,1.3855425,0.08662978133,-0.09480679424,1.38419049906,1.3848076662,1.3855546637,1.42450118163,1.41037518442,1.39676788439,1.42753337185,1.43112687982,1.43165791378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01500547645,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,0,1,0,3,--,++,-+,--,gray,red,green
2025-04-25 01:00:00,1.38641,1.38768,1.38575,1.38759,1.38645,1.38775,1.3858,1.38764,24709,1.38643,1.387715,1.385775,1.387615,1.386745,0.09437734509,-0.02659334519,1.38456661452,1.38492670793,1.38593873096,1.42407055037,1.40993522652,1.39631485838,1.42757525946,1.43112944686,1.43159818869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00785139018,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,1,1,0,0,0,1,+-,++,-+,--,gray,red,green
2025-04-25 05:00:00,1.38759,1.38904,1.38582,1.38873,1.38764,1.38909,1.38587,1.38877,35972,1.387615,1.389065,1.385845,1.38875,1.387455,0.10607988818,0.04493866525,1.38482245186,1.38500836943,1.38602348477,1.4236346734,1.40946304058,1.39594618607,1.42763242057,1.43113342992,1.43154455543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00895140665,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,0,1,0,0,4,++,++,-+,--,gray,red,green
2025-04-25 09:00:00,1.38873,1.38925,1.38624,1.38728,1.38877,1.38929,1.38629,1.38729,34246,1.38875,1.38927,1.386265,1.387285,1.3877675,0.10410713767,0.03581278162,1.38497995556,1.38531669826,1.38592728781,1.42321473325,1.40900403075,1.39558975413,1.42768018603,1.4311362049,1.43149056546,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00877474742,0,1,-1,1,0,0,0,0,gray,0,0,0,0,0,0,0,0,0,1,0,3,--,++,-+,--,gray,red,green
2025-04-25 13:00:00,1.38728,1.38757,1.38494,1.38605,1.38729,1.38762,1.38498,1.38608,40654,1.387285,1.387595,1.38496,1.386065,1.3862775,0.10238145488,0.01858945442,1.38503995898,1.38544742347,1.38609083025,1.422826534,1.40857650292,1.39518873195,1.42771630623,1.43114189716,1.43143380806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00648152703,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,++,-+,--,gray,red,green
2025-04-25 17:00:00,1.38605,1.38761,1.3847,1.38482,1.38608,1.38763,1.38505,1.3859,23672,1.386065,1.38762,1.384875,1.38536,1.3862475,0.10777018531,0.02447431014,1.3850815006,1.38545930804,1.3863636642,1.42244016845,1.40816088469,1.39476347513,1.42775810648,1.43113863794,1.43137706287,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01159597837,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,1,0,0,0,1,2,-+,++,-+,--,gray,red,green
2025-04-27 17:00:00,1.38482,1.38673,1.38482,1.38618,1.3859,1.38795,1.3859,1.38743,59,1.38536,1.38734,1.38536,1.386805,1.38635,0.10360794711,-0.00598994243,1.38526561594,1.38562001953,1.38664443136,1.42206570026,1.40775327769,1.3944455788,1.42779168577,1.43113061803,1.43134470479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35593220339,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,0,0,0,1,2,-+,++,-+,-+,gray,red,green
2025-04-27 21:00:00,1.38618,1.38775,1.38463,1.38737,1.38743,1.3878,1.38514,1.38743,13541,1.386805,1.387775,1.384885,1.3874,1.38633,0.09321025021,-0.04565889367,1.38534999163,1.38584939209,1.38657104509,1.42167656318,1.40735326355,1.39410151766,1.42782597175,1.43112169907,1.43128177282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02134258917,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,++,-+,+-,gray,red,green
2025-04-28 01:00:00,1.38737,1.38847,1.38654,1.38655,1.38743,1.3885,1.38657,1.38659,20151,1.3874,1.388485,1.386555,1.38657,1.38752,0.08713402698,-0.05925544785,1.38536479997,1.38608915558,1.38650633607,1.42128064674,1.40693584058,1.39373478184,1.42785313761,1.43110835487,1.43121752439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00957768845,0,1,-1,1,0,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,++,-+,+-,gray,red,green
2025-04-28 05:00:00,1.38655,1.38928,1.38626,1.38849,1.38659,1.38932,1.38629,1.38852,29207,1.38657,1.3893,1.386275,1.388505,1.3877875,0.09535550582,-0.01044523445,1.3854709692,1.38611269863,1.38647506886,1.42091358891,1.40651927984,1.39343861179,1.42787312929,1.43109688124,1.43115764575,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.01035710617,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,1,0,1,0,0,4,++,++,-+,+-,gray,red,green
2025-04-28 09:00:00,1.38849,1.38849,1.38549,1.38693,1.38852,1.38852,1.38551,1.38694,29775,1.388505,1.388505,1.3855,1.386935,1.3870025,0.0958723892,0.00424063319,1.38562358696,1.3861295488,1.38644605509,1.42058779016,1.40607852021,1.39314196144,1.4278875308,1.43107604699,1.43107261002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01009235936,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,++,-+,+-,gray,red,green
2025-04-28 13:00:00,1.38693,1.38724,1.38249,1.38474,1.38694,1.38727,1.3825,1.38478,55686,1.386935,1.387255,1.382495,1.38476,1.384875,0.07808477646,-0.06006602521,1.38578850335,1.3861571052,1.38666084407,1.42031927567,1.4056194562,1.39282660964,1.42789982515,1.43105364979,1.43097597731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00854792946,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,++,-+,+-,gray,red,green
2025-04-28 17:00:00,1.38474,1.3858,1.38165,1.38288,1.38478,1.38582,1.38167,1.38301,26620,1.38476,1.38581,1.38166,1.382945,1.383735,0.05071333698,-0.15575324103,1.38582611847,1.38617871705,1.38688617525,1.42004316021,1.40514860246,1.3925075917,1.42791712667,1.43102904185,1.43088480733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01558978212,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,++,-+,+-,gray,red,green
2025-04-28 21:00:00,1.38288,1.38397,1.38227,1.38368,1.38301,1.38401,1.38268,1.38375,14805,1.382945,1.38399,1.382475,1.383715,1.3832325,0.00957434843,-0.28569039405,1.38585853244,1.38634637742,1.3869094402,1.41975407976,1.40468835514,1.39232288313,1.42793833456,1.43101632064,1.43079763853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01023302938,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,0,1,0,3,--,++,-+,+-,gray,red,gray
2025-04-29 01:00:00,1.38368,1.38665,1.38085,1.38626,1.38375,1.38669,1.38087,1.3863,35232,1.383715,1.38667,1.38086,1.38628,1.383765,-0.02802670606,-0.35122220969,1.38589633763,1.38652651774,1.38650255216,1.41944625302,1.40426429414,1.39222750421,1.42794511617,1.43100751669,1.43074612715,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.01649069028,0,0,0,0,1,-1,0,1,red,-1,1,0,0,0,0,0,0,1,0,0,4,++,++,-+,+-,gray,red,gray
2025-04-29 05:00:00,1.38626,1.38716,1.38162,1.38297,1.3863,1.38722,1.38165,1.38301,37220,1.38628,1.38719,1.381635,1.38299,1.3844125,-0.05108362263,-0.31910540453,1.38592969628,1.38658601553,1.38594904173,1.41913452546,1.40389185242,1.39210000409,1.42795083204,1.4309918943,1.43071176168,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01492477163,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,++,-+,+-,gray,red,gray
2025-04-29 09:00:00,1.38297,1.38523,1.38274,1.38331,1.38301,1.38524,1.38278,1.38334,33141,1.38299,1.385235,1.38276,1.383325,1.3839975,-0.05883940092,-0.21957996073,1.38605202733,1.38637213859,1.38540573338,1.41880531731,1.40352704602,1.39194618044,1.427955611,1.43098093124,1.430656055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00746809088,0,0,0,0,1,0,0,0,gray,0,0,0,0,1,0,0,0,0,1,0,3,--,++,-+,+-,gray,red,gray
2025-04-29 13:00:00,1.38331,1.38675,1.38293,1.3854,1.38334,1.38676,1.38296,1.38543,47940,1.383325,1.386755,1.382945,1.385415,1.38485,-0.05291609428,-0.08446023878,1.38618552523,1.38604249626,1.38507758671,1.41845548228,1.403134827,1.39176423395,1.42796193564,1.43097108819,1.43059675948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00794743429,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,0,1,0,0,4,++,++,-+,+-,gray,red,gray
2025-04-29 17:00:00,1.3854,1.38603,1.38271,1.38308,1.38543,1.38606,1.38276,1.38337,22805,1.385415,1.386045,1.382735,1.383225,1.38439,-0.04759434386,0.00049531723,1.38624836944,1.38569124673,1.38494456937,1.41809289259,1.40272746651,1.39158234472,1.4279672488,1.43097155562,1.43051560143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01451436089,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,++,-+,+-,gray,red,gray
2025-04-29 21:00:00,1.38308,1.38405,1.38242,1.38306,1.38337,1.38507,1.38253,1.38307,13893,1.383225,1.38456,1.382475,1.383065,1.3835175,-0.04916837381,0.01395346453,1.38614272564,1.38545046589,1.38475515549,1.41775471402,1.40238614893,1.39146154046,1.4279819378,1.43097197813,1.4304234792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01500755776,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,1,0,0,0,0,1,2,-+,++,-+,-+,gray,red,gray
2025-04-30 01:00:00,1.38306,1.3846,1.382,1.38335,1.38307,1.38467,1.38206,1.38338,17540,1.383065,1.384635,1.38203,1.383365,1.3833325,-0.05918883431,-0.02863420598,1.38595751598,1.38532072015,1.38477412439,1.41742157117,1.40202908259,1.39131156868,1.42800898836,1.4309720662,1.43030314254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01485176739,1,0,1,0,1,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,++,-+,-+,gray,red,gray
2025-04-30 05:00:00,1.38335,1.38433,1.38168,1.38431,1.38338,1.38437,1.38174,1.38433,22889,1.383365,1.38435,1.38171,1.38432,1.38303,-0.06926932405,-0.06916884102,1.38574789936,1.38515531763,1.38469729952,1.41709905351,1.40165823563,1.39114189019,1.42803639821,1.43097298008,1.43015697488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01153392459,1,0,1,0,1,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,++,-+,-+,gray,red,gray
2025-04-30 09:00:00,1.38431,1.38536,1.38245,1.38499,1.38433,1.38539,1.38246,1.38501,30628,1.38432,1.385375,1.382455,1.385,1.383915,-0.07762033968,-0.08645944935,1.38559536864,1.38511715293,1.38446133961,1.41675162033,1.40133108589,1.39101256989,1.42806237593,1.43097812824,1.43001065908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00953375996,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,++,-+,-+,gray,red,gray
2025-04-30 13:00:00,1.38499,1.38554,1.38025,1.38104,1.38501,1.38558,1.3803,1.38106,64480,1.385,1.38556,1.380275,1.38105,1.3829175,-0.08972476276,-0.10510977716,1.38550437875,1.38502625881,1.38423557169,1.41638323134,1.40100420251,1.39090793549,1.42808769456,1.43098287876,1.42985339756,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00819633995,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,++,-+,-+,gray,red,gray
2025-04-30 17:00:00,1.38104,1.38116,1.37699,1.37979,1.38106,1.38118,1.377,1.37997,34802,1.38105,1.38117,1.376995,1.37988,1.3790825,-0.12361980131,-0.20146980423,1.385388465,1.38483766396,1.38399445735,1.41602181863,1.40066630792,1.39081556974,1.42810930545,1.43097935782,1.42969096077,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.01199643699,1,0,1,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,++,-+,-+,gray,red,gray
2025-04-30 21:00:00,1.37979,1.38013,1.3786,1.37879,1.37997,1.38049,1.37869,1.37883,13256,1.37988,1.38031,1.378645,1.37881,1.3794775,-0.15358576789,-0.25768222292,1.38534704461,1.38464951847,1.38397856588,1.41567876448,1.40032655687,1.3906820971,1.4281328683,1.43097916744,1.42950708257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01256035003,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,-+,-+,-+,red,red,gray
2025-05-01 01:00:00,1.37879,1.38005,1.37843,1.37945,1.37883,1.38011,1.37847,1.37949,18711,1.37881,1.38008,1.37845,1.37947,1.379265,-0.17714187501,-0.26772953757,1.3852734258,1.38444707866,1.38376635271,1.41534212106,1.40007021038,1.39055166777,1.4281613355,1.43098019033,1.42928791881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00871145316,1,0,1,0,1,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,-+,-+,-+,red,red,gray
2025-05-01 05:00:00,1.37945,1.38174,1.37925,1.38155,1.37949,1.38178,1.37932,1.38156,23414,1.37947,1.38176,1.379285,1.381555,1.3805225,-0.19548112491,-0.24119706577,1.38513835458,1.38438056883,1.38282958216,1.41500954105,1.39987038838,1.39042808931,1.42819940888,1.43098322599,1.42904984298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01057059879,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,0,1,0,0,4,++,-+,-+,-+,red,red,gray
2025-05-01 09:00:00,1.38155,1.38252,1.38079,1.38201,1.38156,1.38256,1.38083,1.38203,26863,1.381555,1.38254,1.38081,1.38202,1.381675,-0.19830123559,-0.14539258857,1.38499944269,1.38419768522,1.38215916573,1.41468081025,1.39965260859,1.39030755727,1.42824442371,1.43098328726,1.42880576421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00644008488,0,0,0,0,1,0,0,0,gray,0,0,0,0,1,0,0,1,0,0,0,1,+-,-+,-+,-+,red,red,gray
2025-05-01 13:00:00,1.38201,1.38622,1.37962,1.38535,1.38203,1.38626,1.37964,1.38538,55276,1.38202,1.38624,1.37963,1.385365,1.382935,-0.16022121092,0.08480112981,1.3848479471,1.38355828707,1.38158033259,1.41434052025,1.39942019752,1.39022557029,1.42828447829,1.43099159933,1.42855917904,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.01195817353,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,0,1,0,0,4,++,-+,-+,-+,red,red,gray
2025-05-01 17:00:00,1.38535,1.38614,1.38352,1.38534,1.38538,1.38615,1.38355,1.38547,27630,1.385365,1.386145,1.383535,1.385405,1.38484,-0.11297503668,0.28317215766,1.38477618194,1.38304818869,1.38136876607,1.41399989643,1.39917183029,1.39015386234,1.42832405527,1.43101354525,1.42828208405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00944625407,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,0,1,0,3,--,-+,-+,-+,red,red,gray
2025-05-01 21:00:00,1.38534,1.38556,1.3841,1.38411,1.38547,1.38609,1.38414,1.38414,14299,1.385405,1.385825,1.38412,1.384125,1.3849725,-0.06315897892,0.42016934339,1.3846332064,1.3825752901,1.38143001285,1.41364346501,1.39892470611,1.39006117521,1.42836248615,1.43104269313,1.42800776402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01192391076,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,-+,-+,++,red,red,gray
2025-05-02 01:00:00,1.38411,1.38428,1.38148,1.38217,1.38414,1.38435,1.38151,1.38219,21514,1.384125,1.384315,1.381495,1.38218,1.382905,-0.03690913847,0.39246233539,1.38420622899,1.38231869134,1.38173101028,1.41327477439,1.39871652963,1.38990864065,1.42839598752,1.43107417299,1.42773753649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01310774379,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,0,1,0,0,4,++,-+,-+,++,red,red,gray
2025-05-02 05:00:00,1.38217,1.38347,1.38027,1.38307,1.38219,1.38348,1.38031,1.3831,26645,1.38218,1.383475,1.38029,1.383085,1.3818825,-0.02946424848,0.25899901065,1.3838424806,1.38223822992,1.38235280823,1.41289778254,1.39849191091,1.38972706298,1.42844305386,1.43110798555,1.42744946332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01195346219,0,0,0,0,1,0,0,0,gray,0,0,0,1,0,0,0,1,0,0,0,1,+-,-+,-+,++,red,red,gray
2025-05-02 09:00:00,1.38307,1.38398,1.3805,1.38247,1.3831,1.38433,1.38055,1.38248,41631,1.383085,1.384155,1.380525,1.382475,1.38234,-0.03053024147,0.12207935841,1.38349036671,1.38232532618,1.38287674658,1.4125262906,1.39825646708,1.38953604642,1.42848482958,1.43114052638,1.42716842538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00871946386,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,1,0,1,0,0,0,1,+-,-+,-+,++,red,red,gray
2025-05-02 13:00:00,1.38247,1.38293,1.376,1.37915,1.38248,1.38295,1.37603,1.37917,70781,1.382475,1.38294,1.376015,1.37916,1.3794775,-0.06742926975,-0.11119647626,1.38326206927,1.38263966041,1.38288239727,1.41217616374,1.39804716768,1.38936630976,1.42852385523,1.4311737752,1.42688374882,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.00978369902,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,1,0,0,4,++,-+,-+,++,red,red,gray
2025-05-02 17:00:00,1.37915,1.38202,1.37915,1.38123,1.37917,1.38262,1.37917,1.38242,25929,1.37916,1.38232,1.37916,1.381825,1.38074,-0.09531569695,-0.21998044362,1.38313998702,1.38293126536,1.38268241781,1.41185710572,1.39785458281,1.38922060948,1.42856478002,1.43120538989,1.42659481653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01218712638,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,-+,-+,++,red,red,gray
2025-05-04 17:00:00,1.38123,1.38123,1.37894,1.37956,1.38242,1.38242,1.38029,1.3809,3,1.381825,1.381825,1.379615,1.38023,1.38072,-0.10518640028,-0.20079058526,1.38312421879,1.38292798219,1.38261393425,1.41154216633,1.3976711813,1.38906698861,1.42861084824,1.43122615002,1.42631471364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.66666666667,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,0,0,0,1,2,-+,-+,-+,-+,red,gray,gray
2025-05-04 21:00:00,1.37956,1.38287,1.3793,1.38197,1.3809,1.38295,1.3807,1.38203,13364,1.38023,1.38291,1.38,1.382,1.381455,-0.10276564204,-0.11418439898,1.38325620196,1.38279729691,1.3819866474,1.41120972626,1.39746402346,1.38894295953,1.42864276244,1.43123000775,1.4260532573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02177491769,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,-+,-+,+-,red,gray,gray
2025-05-05 01:00:00,1.38197,1.38197,1.37937,1.37977,1.38203,1.38203,1.37939,1.37984,27332,1.382,1.382,1.37938,1.379805,1.38069,-0.10992175978,-0.0699601952,1.38338822488,1.3827401348,1.38173731792,1.41086725743,1.39726008667,1.38880904896,1.42867371002,1.43122416008,1.42579205412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00958583346,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,-+,-+,+-,red,gray,gray
2025-05-05 05:00:00,1.37977,1.38187,1.37879,1.38101,1.37984,1.38192,1.37884,1.38107,30479,1.379805,1.381895,1.378815,1.38104,1.380355,-0.09480450055,0.03444921749,1.38335105374,1.38233230545,1.38153385434,1.41056487251,1.39706172146,1.38865341516,1.42869663784,1.43121916368,1.425537335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01010531842,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,0,1,0,0,4,++,-+,-+,+-,red,gray,gray
